Date,Dogecoin,Shiba Inu,Floki,Oficial Trump,Bonk
2023-05-27 00:00:00+00:00,0.07268299907445908,9.000000318337698e-06,3.300000025774352e-05,0.0005099999834783375,9.999999974752427e-07
2023-05-28 00:00:00+00:00,0.0736130028963089,9.000000318337698e-06,3.5000000934815034e-05,0.0004450000124052167,9.999999974752427e-07
2023-05-29 00:00:00+00:00,0.07318499684333801,9.000000318337698e-06,3.300000025774352e-05,0.0006960000027902424,9.999999974752427e-07
2023-05-30 00:00:00+00:00,0.07236099988222122,9.000000318337698e-06,3.300000025774352e-05,0.0009330000029876828,9.999999974752427e-07
2023-05-31 00:00:00+00:00,0.07165999710559845,9.000000318337698e-06,3.099999958067201e-05,0.0008239999879151583,9.999999974752427e-07
2023-06-01 00:00:00+00:00,0.07149200141429901,7.999999979801942e-06,3.099999958067201e-05,0.0009919999865815043,0.0
2023-06-02 00:00:00+00:00,0.07261200249195099,9.000000318337698e-06,3.199999991920777e-05,0.0010450000409036875,0.0
2023-06-03 00:00:00+00:00,0.07267100363969803,9.000000318337698e-06,3.199999991920777e-05,0.0010010000551119447,0.0
2023-06-04 00:00:00+00:00,0.0724710002541542,9.000000318337698e-06,3.099999958067201e-05,0.000994000001810491,0.0
2023-06-05 00:00:00+00:00,0.06657300144433975,7.999999979801942e-06,2.8000000384054147e-05,0.0009629999985918403,0.0
2023-06-06 00:00:00+00:00,0.07037299871444702,7.999999979801942e-06,2.9000000722589903e-05,0.001006999984383583,0.0
2023-06-07 00:00:00+00:00,0.06729999929666519,7.999999979801942e-06,2.700000004551839e-05,0.00107999995816499,0.0
2023-06-08 00:00:00+00:00,0.06796599924564362,7.999999979801942e-06,2.700000004551839e-05,0.002019000006839633,0.0
2023-06-09 00:00:00+00:00,0.0694890022277832,7.999999979801942e-06,2.700000004551839e-05,0.001563000027090311,0.0
2023-06-10 00:00:00+00:00,0.06185999885201454,7.000000096013537e-06,2.099999983329326e-05,0.001319000031799078,0.0
2023-06-11 00:00:00+00:00,0.06158699840307236,7.000000096013537e-06,2.099999983329326e-05,0.0016570000443607569,0.0
2023-06-12 00:00:00+00:00,0.061459001153707504,7.000000096013537e-06,2.2000000171829015e-05,0.0017819999484345317,0.0
2023-06-13 00:00:00+00:00,0.061723001301288605,7.000000096013537e-06,2.2000000171829015e-05,0.001129999989643693,0.0
2023-06-14 00:00:00+00:00,0.06038700044155121,7.000000096013537e-06,2.099999983329326e-05,0.0009590000263415277,0.0
2023-06-15 00:00:00+00:00,0.06150300055742264,7.000000096013537e-06,2.099999983329326e-05,0.0009360000258311629,0.0
2023-06-16 00:00:00+00:00,0.062102001160383224,7.000000096013537e-06,2.2000000171829015e-05,0.0008689999813213944,0.0
2023-06-17 00:00:00+00:00,0.062217000871896744,7.000000096013537e-06,2.2000000171829015e-05,0.0008140000281855464,0.0
2023-06-18 00:00:00+00:00,0.06216700002551079,7.000000096013537e-06,2.2000000171829015e-05,0.0006500000017695129,0.0
2023-06-19 00:00:00+00:00,0.06234100088477135,7.000000096013537e-06,2.2000000171829015e-05,0.0006830000202171504,0.0
2023-06-20 00:00:00+00:00,0.06304500252008438,7.000000096013537e-06,2.300000051036477e-05,0.0007140000234358013,0.0
2023-06-21 00:00:00+00:00,0.06570400297641754,7.999999979801942e-06,2.5999999706982635e-05,0.0007070000283420086,0.0
2023-06-22 00:00:00+00:00,0.06564299762248993,7.999999979801942e-06,2.5999999706982635e-05,0.0006580000044777989,0.0
2023-06-23 00:00:00+00:00,0.06817399710416794,7.999999979801942e-06,2.700000004551839e-05,0.0007099999929778278,0.0
2023-06-24 00:00:00+00:00,0.06674200296401978,7.999999979801942e-06,2.700000004551839e-05,0.0006960000027902424,0.0
2023-06-25 00:00:00+00:00,0.0667639970779419,7.999999979801942e-06,2.700000004551839e-05,0.0007040000054985285,0.0
2023-06-26 00:00:00+00:00,0.06474900245666504,7.999999979801942e-06,2.5999999706982635e-05,0.0006549999816343188,0.0
2023-06-27 00:00:00+00:00,0.06554500013589859,7.999999979801942e-06,2.5999999706982635e-05,0.0006440000142902136,0.0
2023-06-28 00:00:00+00:00,0.06260199844837189,7.000000096013537e-06,2.4000000848900527e-05,0.0005660000024363399,0.0
2023-06-29 00:00:00+00:00,0.06340699642896652,7.000000096013537e-06,2.4000000848900527e-05,0.0006649999995715916,0.0
2023-06-30 00:00:00+00:00,0.06647899746894836,7.999999979801942e-06,2.9000000722589903e-05,0.0006040000007487833,0.0
2023-07-01 00:00:00+00:00,0.06847800314426422,7.999999979801942e-06,2.8000000384054147e-05,0.0006370000191964209,0.0
2023-07-02 00:00:00+00:00,0.06803800165653229,7.999999979801942e-06,2.700000004551839e-05,0.0006130000110715628,0.0
2023-07-03 00:00:00+00:00,0.06835299730300903,7.999999979801942e-06,2.8000000384054147e-05,0.0006539999740198255,0.0
2023-07-04 00:00:00+00:00,0.06894099712371826,7.999999979801942e-06,2.700000004551839e-05,0.0005649999948218465,0.0
2023-07-05 00:00:00+00:00,0.06703300029039383,7.000000096013537e-06,2.499999936844688e-05,0.0005569999921135604,0.0
2023-07-06 00:00:00+00:00,0.06502600014209747,7.000000096013537e-06,2.499999936844688e-05,0.0005039999959990382,0.0
2023-07-07 00:00:00+00:00,0.06542500108480453,7.000000096013537e-06,2.499999936844688e-05,0.0005070000188425183,0.0
2023-07-08 00:00:00+00:00,0.06576099991798401,7.999999979801942e-06,2.499999936844688e-05,0.00045900000259280205,0.0
2023-07-09 00:00:00+00:00,0.0654349997639656,7.999999979801942e-06,2.499999936844688e-05,0.0005559999844990671,0.0
2023-07-10 00:00:00+00:00,0.06524299830198288,7.999999979801942e-06,2.499999936844688e-05,0.0005559999844990671,0.0
2023-07-11 00:00:00+00:00,0.06528700143098831,7.999999979801942e-06,2.499999936844688e-05,0.0004600000102072954,0.0
2023-07-12 00:00:00+00:00,0.0650710016489029,7.999999979801942e-06,2.499999936844688e-05,0.00042799999937415123,0.0
2023-07-13 00:00:00+00:00,0.0705069974064827,7.999999979801942e-06,2.700000004551839e-05,0.000534999999217689,0.0
2023-07-14 00:00:00+00:00,0.06852900236845016,7.999999979801942e-06,2.5999999706982635e-05,0.0005319999763742089,0.0
2023-07-15 00:00:00+00:00,0.07192700356245041,7.999999979801942e-06,2.5999999706982635e-05,0.0005499999970197678,0.0
2023-07-16 00:00:00+00:00,0.06955400109291077,7.999999979801942e-06,2.499999936844688e-05,0.0004990000161342323,0.0
2023-07-17 00:00:00+00:00,0.06990499794483185,7.999999979801942e-06,2.499999936844688e-05,0.0004839999892283231,0.0
2023-07-18 00:00:00+00:00,0.06858299672603607,7.999999979801942e-06,2.4000000848900527e-05,0.000653000024612993,0.0
2023-07-19 00:00:00+00:00,0.07015900313854218,7.999999979801942e-06,2.4000000848900527e-05,0.0006520000169984996,0.0
2023-07-20 00:00:00+00:00,0.07051599770784378,7.999999979801942e-06,2.4000000848900527e-05,0.0005200000014156103,0.0
2023-07-21 00:00:00+00:00,0.073294997215271,7.999999979801942e-06,2.4000000848900527e-05,0.0005419999943114817,0.0
2023-07-22 00:00:00+00:00,0.07043299823999405,7.999999979801942e-06,2.4000000848900527e-05,0.0005109999910928309,0.0
2023-07-23 00:00:00+00:00,0.0718189999461174,7.999999979801942e-06,2.4000000848900527e-05,0.0005130000063218176,0.0
2023-07-24 00:00:00+00:00,0.07426799833774567,7.999999979801942e-06,2.2000000171829015e-05,0.00043399998685345054,0.0
2023-07-25 00:00:00+00:00,0.0818450003862381,7.999999979801942e-06,2.300000051036477e-05,0.0004670000053010881,0.0
2023-07-26 00:00:00+00:00,0.07795800268650055,7.999999979801942e-06,2.2000000171829015e-05,0.00047599998652003706,0.0
2023-07-27 00:00:00+00:00,0.07756199687719345,7.999999979801942e-06,2.2000000171829015e-05,0.00037200000951997936,0.0
2023-07-28 00:00:00+00:00,0.07732100039720535,7.999999979801942e-06,2.2000000171829015e-05,0.0004939999780617654,0.0
2023-07-29 00:00:00+00:00,0.08018799871206284,9.000000318337698e-06,2.300000051036477e-05,0.0004490000137593597,0.0
2023-07-30 00:00:00+00:00,0.07806099951267242,7.999999979801942e-06,2.2000000171829015e-05,0.00020799999765586108,0.0
2023-07-31 00:00:00+00:00,0.07781799882650375,7.999999979801942e-06,2.2000000171829015e-05,0.0001539999939268455,0.0
2023-08-01 00:00:00+00:00,0.07804200053215027,7.999999979801942e-06,2.300000051036477e-05,0.000666000007186085,0.0
2023-08-02 00:00:00+00:00,0.07421299815177917,7.999999979801942e-06,2.2000000171829015e-05,0.0007479999912902713,0.0
2023-08-03 00:00:00+00:00,0.07361499965190887,7.999999979801942e-06,2.2000000171829015e-05,0.0006200000061653554,0.0
2023-08-04 00:00:00+00:00,0.07341600209474564,9.000000318337698e-06,2.2000000171829015e-05,0.0005789999850094318,0.0
2023-08-05 00:00:00+00:00,0.0756860002875328,9.999999747378752e-06,2.300000051036477e-05,0.0005590000073425472,0.0
2023-08-06 00:00:00+00:00,0.07426600158214569,9.000000318337698e-06,2.300000051036477e-05,0.0005629999795928597,0.0
2023-08-07 00:00:00+00:00,0.07342199981212616,9.000000318337698e-06,2.2000000171829015e-05,0.0006440000142902136,0.0
2023-08-08 00:00:00+00:00,0.07498600333929062,9.999999747378752e-06,2.2000000171829015e-05,0.000615999975707382,0.0
2023-08-09 00:00:00+00:00,0.075314000248909,9.999999747378752e-06,2.2000000171829015e-05,0.0004799999878741801,0.0
2023-08-10 00:00:00+00:00,0.0758029967546463,9.999999747378752e-06,2.2000000171829015e-05,0.0005569999921135604,0.0
2023-08-11 00:00:00+00:00,0.07566600292921066,9.999999747378752e-06,2.300000051036477e-05,0.0004529999860096723,0.0
2023-08-12 00:00:00+00:00,0.07674200087785721,1.1000000085914508e-05,2.300000051036477e-05,0.0005499999970197678,0.0
2023-08-13 00:00:00+00:00,0.07478299736976624,9.999999747378752e-06,2.300000051036477e-05,0.0004619999963324517,0.0
2023-08-14 00:00:00+00:00,0.0747309997677803,9.999999747378752e-06,2.4000000848900527e-05,0.00025400001322850585,0.0
2023-08-15 00:00:00+00:00,0.07086300104856491,9.999999747378752e-06,2.300000051036477e-05,0.0005559999844990671,0.0
2023-08-16 00:00:00+00:00,0.0671830028295517,9.000000318337698e-06,2.099999983329326e-05,0.00031800000579096377,0.0
2023-08-17 00:00:00+00:00,0.061184998601675034,7.999999979801942e-06,1.8000000636675395e-05,0.00045200000749900937,0.0
2023-08-18 00:00:00+00:00,0.06323400139808655,9.000000318337698e-06,1.8000000636675395e-05,0.0004400000034365803,0.0
2023-08-19 00:00:00+00:00,0.0637580007314682,7.999999979801942e-06,1.8999999156221747e-05,0.00042799999937415123,0.0
2023-08-20 00:00:00+00:00,0.06383000314235687,7.999999979801942e-06,1.8999999156221747e-05,0.00047599998652003706,0.0
2023-08-21 00:00:00+00:00,0.06252899765968323,7.999999979801942e-06,1.8000000636675395e-05,0.00046499999007210135,0.0
2023-08-22 00:00:00+00:00,0.06259900331497192,7.999999979801942e-06,1.8000000636675395e-05,0.00046099998871795833,0.0
2023-08-23 00:00:00+00:00,0.06377799808979034,7.999999979801942e-06,1.8999999156221747e-05,0.0009950000094249845,0.0
2023-08-24 00:00:00+00:00,0.0630360022187233,7.999999979801942e-06,1.8000000636675395e-05,0.001383999944664538,0.0
2023-08-25 00:00:00+00:00,0.06308399885892868,7.999999979801942e-06,1.8000000636675395e-05,0.0005920000257901847,0.0
2023-08-26 00:00:00+00:00,0.06286799907684326,7.999999979801942e-06,1.8000000636675395e-05,0.0006350000039674342,0.0
2023-08-27 00:00:00+00:00,0.06317099928855896,7.999999979801942e-06,1.8000000636675395e-05,0.0006600000197067857,0.0
2023-08-28 00:00:00+00:00,0.06343799829483032,7.999999979801942e-06,1.8000000636675395e-05,0.0006750000175088644,0.0
2023-08-29 00:00:00+00:00,0.06639000028371811,7.999999979801942e-06,1.8999999156221747e-05,0.0005760000203736126,0.0
2023-08-30 00:00:00+00:00,0.06583800166845322,7.999999979801942e-06,1.8000000636675395e-05,0.000615999975707382,0.0
2023-08-31 00:00:00+00:00,0.06378500163555145,7.999999979801942e-06,1.700000029813964e-05,0.0005489999894052744,0.0
2023-09-01 00:00:00+00:00,0.06384900212287903,7.999999979801942e-06,1.700000029813964e-05,0.000522000016644597,0.0
2023-09-02 00:00:00+00:00,0.0634939968585968,7.999999979801942e-06,1.700000029813964e-05,0.0005660000024363399,0.0
2023-09-03 00:00:00+00:00,0.06317300349473953,7.999999979801942e-06,1.700000029813964e-05,0.0006259999936446548,0.0
2023-09-04 00:00:00+00:00,0.06318499892950058,7.000000096013537e-06,1.700000029813964e-05,0.0004959999932907522,0.0
2023-09-05 00:00:00+00:00,0.06399200111627579,7.999999979801942e-06,1.700000029813964e-05,0.0005179999861866236,0.0
2023-09-06 00:00:00+00:00,0.06361299753189087,7.999999979801942e-06,1.700000029813964e-05,0.0005939999828115106,0.0
2023-09-07 00:00:00+00:00,0.0635790005326271,7.999999979801942e-06,1.700000029813964e-05,0.0005660000024363399,0.0
2023-09-08 00:00:00+00:00,0.0636489987373352,7.999999979801942e-06,1.8999999156221747e-05,0.00045200000749900937,0.0
2023-09-09 00:00:00+00:00,0.06340499967336655,7.999999979801942e-06,1.8000000636675395e-05,0.0004659999976865947,0.0
2023-09-10 00:00:00+00:00,0.061326999217271805,7.000000096013537e-06,1.700000029813964e-05,0.0004299999854993075,0.0
2023-09-11 00:00:00+00:00,0.06046200171113014,7.000000096013537e-06,1.5999999959603883e-05,0.00042299999040551484,0.0
2023-09-12 00:00:00+00:00,0.06095099821686745,7.000000096013537e-06,1.5999999959603883e-05,0.00042600001324899495,0.0
2023-09-13 00:00:00+00:00,0.06128000095486641,7.000000096013537e-06,1.5999999959603883e-05,0.0004440000047907233,0.0
2023-09-14 00:00:00+00:00,0.06207200139760971,7.000000096013537e-06,1.5999999959603883e-05,0.00046499999007210135,0.0
2023-09-15 00:00:00+00:00,0.06255300343036652,7.000000096013537e-06,1.5999999959603883e-05,0.0004870000120718032,0.0
2023-09-16 00:00:00+00:00,0.06214800104498863,7.000000096013537e-06,1.5999999959603883e-05,0.0004330000083427876,0.0
2023-09-17 00:00:00+00:00,0.06151700019836426,7.000000096013537e-06,1.5999999959603883e-05,0.00035700001171790063,0.0
2023-09-18 00:00:00+00:00,0.06201599910855293,7.000000096013537e-06,1.5999999959603883e-05,0.00044999999227002263,0.0
2023-09-19 00:00:00+00:00,0.06270900368690491,7.000000096013537e-06,1.5999999959603883e-05,0.00044999999227002263,0.0
2023-09-20 00:00:00+00:00,0.06262999773025513,7.000000096013537e-06,1.5999999959603883e-05,0.0004780000017490238,0.0
2023-09-21 00:00:00+00:00,0.06134599819779396,7.000000096013537e-06,1.4999999621068127e-05,0.00045399999362416565,0.0
2023-09-22 00:00:00+00:00,0.06153099983930588,7.000000096013537e-06,1.5999999959603883e-05,0.0004419999895617366,0.0
2023-09-23 00:00:00+00:00,0.061507001519203186,7.999999979801942e-06,1.5999999959603883e-05,0.00039500001003034413,0.0
2023-09-24 00:00:00+00:00,0.060743000358343124,7.000000096013537e-06,1.5999999959603883e-05,0.00032699998700991273,0.0
2023-09-25 00:00:00+00:00,0.06095900014042854,7.000000096013537e-06,1.5999999959603883e-05,0.00031599999056197703,0.0
2023-09-26 00:00:00+00:00,0.06059899926185608,7.000000096013537e-06,1.5999999959603883e-05,0.0003859999997075647,0.0
2023-09-27 00:00:00+00:00,0.060504000633955,7.000000096013537e-06,1.5999999959603883e-05,0.0003260000084992498,0.0
2023-09-28 00:00:00+00:00,0.06148400157690048,7.000000096013537e-06,1.5999999959603883e-05,0.000391999987186864,0.0
2023-09-29 00:00:00+00:00,0.062178000807762146,7.000000096013537e-06,1.5999999959603883e-05,0.00035099999513477087,0.0
2023-09-30 00:00:00+00:00,0.06214100122451782,7.000000096013537e-06,1.8999999156221747e-05,0.00035799999022856355,0.0
2023-10-01 00:00:00+00:00,0.06319300085306168,7.999999979801942e-06,1.8999999156221747e-05,0.00038300000596791506,0.0
2023-10-02 00:00:00+00:00,0.062059998512268066,7.000000096013537e-06,1.8999999156221747e-05,0.00035099999513477087,0.0
2023-10-03 00:00:00+00:00,0.061386000365018845,7.000000096013537e-06,1.8000000636675395e-05,0.00035700001171790063,0.0
2023-10-04 00:00:00+00:00,0.06148799881339073,7.000000096013537e-06,1.8000000636675395e-05,0.0003539999888744205,0.0
2023-10-05 00:00:00+00:00,0.06092299893498421,7.000000096013537e-06,1.8000000636675395e-05,0.0003499999875202775,0.0
2023-10-06 00:00:00+00:00,0.06142599880695343,7.000000096013537e-06,1.8000000636675395e-05,0.0003459999861661345,0.0
2023-10-07 00:00:00+00:00,0.061455000191926956,7.000000096013537e-06,1.8000000636675395e-05,0.0003319999959785491,0.0
2023-10-08 00:00:00+00:00,0.06100799888372421,7.000000096013537e-06,1.8000000636675395e-05,0.0003260000084992498,0.0
2023-10-09 00:00:00+00:00,0.058779001235961914,7.000000096013537e-06,1.700000029813964e-05,0.00031400000443682075,0.0
2023-10-10 00:00:00+00:00,0.05902500078082085,7.000000096013537e-06,1.700000029813964e-05,0.00019700000120792538,0.0
2023-10-11 00:00:00+00:00,0.058469999581575394,7.000000096013537e-06,1.700000029813964e-05,0.00019099999917671084,0.0
2023-10-12 00:00:00+00:00,0.05789700150489807,7.000000096013537e-06,1.700000029813964e-05,0.00019099999917671084,0.0
2023-10-13 00:00:00+00:00,0.05839800089597702,7.000000096013537e-06,1.8000000636675395e-05,0.00018600000475998968,0.0
2023-10-14 00:00:00+00:00,0.05985900014638901,7.000000096013537e-06,1.8000000636675395e-05,0.0003209999995306134,0.0
2023-10-15 00:00:00+00:00,0.05934999883174896,7.000000096013537e-06,1.8000000636675395e-05,0.00028700000257231295,0.0
2023-10-16 00:00:00+00:00,0.060113999992609024,7.000000096013537e-06,1.8000000636675395e-05,0.00029200001154094934,0.0
2023-10-17 00:00:00+00:00,0.059119999408721924,7.000000096013537e-06,1.8000000636675395e-05,0.00011700000322889537,0.0
2023-10-18 00:00:00+00:00,0.05867300182580948,7.000000096013537e-06,1.8000000636675395e-05,0.0001250000059371814,0.0
2023-10-19 00:00:00+00:00,0.058883000165224075,7.000000096013537e-06,1.8000000636675395e-05,0.00043799998820759356,0.0
2023-10-20 00:00:00+00:00,0.05996499955654144,7.000000096013537e-06,1.9999999494757503e-05,0.0004720000142697245,0.0
2023-10-21 00:00:00+00:00,0.061188001185655594,7.000000096013537e-06,2.4000000848900527e-05,0.00041099998634308577,0.0
2023-10-22 00:00:00+00:00,0.06159599870443344,7.000000096013537e-06,2.499999936844688e-05,0.00048600000445730984,0.0
2023-10-23 00:00:00+00:00,0.06708499789237976,7.000000096013537e-06,2.8000000384054147e-05,0.000534999999217689,0.0
2023-10-24 00:00:00+00:00,0.06655599921941757,7.000000096013537e-06,2.5999999706982635e-05,0.000526999996509403,0.0
2023-10-25 00:00:00+00:00,0.06836099922657013,7.999999979801942e-06,2.9999999242136255e-05,0.0004820000031031668,0.0
2023-10-26 00:00:00+00:00,0.07186699658632278,7.999999979801942e-06,3.899999865097925e-05,0.0004910000134259462,9.999999974752427e-07
2023-10-27 00:00:00+00:00,0.06788100302219391,7.999999979801942e-06,3.5000000934815034e-05,0.0004900000058114529,9.999999974752427e-07
2023-10-28 00:00:00+00:00,0.06900099664926529,7.999999979801942e-06,3.600000127335079e-05,0.0004720000142697245,9.999999974752427e-07
2023-10-29 00:00:00+00:00,0.06935899704694748,7.999999979801942e-06,3.5000000934815034e-05,0.00027799999224953353,9.999999974752427e-07
2023-10-30 00:00:00+00:00,0.06965000182390213,7.999999979801942e-06,3.600000127335079e-05,0.000506000011228025,9.999999974752427e-07
2023-10-31 00:00:00+00:00,0.06827700138092041,7.999999979801942e-06,3.300000025774352e-05,0.0005959999980404973,9.999999974752427e-07
2023-11-01 00:00:00+00:00,0.06884100288152695,7.999999979801942e-06,3.300000025774352e-05,0.0005590000073425472,9.999999974752427e-07
2023-11-02 00:00:00+00:00,0.06793399900197983,7.999999979801942e-06,3.099999958067201e-05,0.000582000007852912,9.999999974752427e-07
2023-11-03 00:00:00+00:00,0.06814400106668472,7.999999979801942e-06,3.099999958067201e-05,0.0004820000031031668,9.999999974752427e-07
2023-11-04 00:00:00+00:00,0.06907899677753448,7.999999979801942e-06,3.199999991920777e-05,0.0006009999779053032,9.999999974752427e-07
2023-11-05 00:00:00+00:00,0.07122399657964706,7.999999979801942e-06,3.099999958067201e-05,0.00072900002123788,9.999999974752427e-07
2023-11-06 00:00:00+00:00,0.07638099789619446,7.999999979801942e-06,3.099999958067201e-05,0.0005920000257901847,9.999999974752427e-07
2023-11-07 00:00:00+00:00,0.07351800054311752,7.999999979801942e-06,3.099999958067201e-05,0.000506000011228025,9.999999974752427e-07
2023-11-08 00:00:00+00:00,0.07548099756240845,7.999999979801942e-06,3.099999958067201e-05,0.0005329999839887023,9.999999974752427e-07
2023-11-09 00:00:00+00:00,0.07346100360155106,7.999999979801942e-06,2.9999999242136255e-05,0.0004799999878741801,1.9999999949504854e-06
2023-11-10 00:00:00+00:00,0.07544399797916412,9.000000318337698e-06,3.099999958067201e-05,0.0005009999731555581,3.000000106112566e-06
2023-11-11 00:00:00+00:00,0.07840599864721298,9.000000318337698e-06,3.099999958067201e-05,0.0005339999916031957,1.9999999949504854e-06
2023-11-12 00:00:00+00:00,0.07798100262880325,9.000000318337698e-06,2.9999999242136255e-05,0.00046800001291558146,1.9999999949504854e-06
2023-11-13 00:00:00+00:00,0.07478199899196625,9.000000318337698e-06,3.400000059627928e-05,0.0010710000060498714,1.9999999949504854e-06
2023-11-14 00:00:00+00:00,0.07245700061321259,7.999999979801942e-06,3.300000025774352e-05,0.0005080000264570117,1.9999999949504854e-06
2023-11-15 00:00:00+00:00,0.07635600119829178,9.000000318337698e-06,3.600000127335079e-05,0.0004600000102072954,3.000000106112566e-06
2023-11-16 00:00:00+00:00,0.07927700132131577,7.999999979801942e-06,3.300000025774352e-05,0.0005670000100508332,3.000000106112566e-06
2023-11-17 00:00:00+00:00,0.08630400151014328,9.000000318337698e-06,3.300000025774352e-05,0.00046300000394694507,3.000000106112566e-06
2023-11-18 00:00:00+00:00,0.08038300275802612,9.000000318337698e-06,3.199999991920777e-05,0.0005699999746866524,3.000000106112566e-06
2023-11-19 00:00:00+00:00,0.08057600259780884,9.000000318337698e-06,3.300000025774352e-05,0.0004959999932907522,3.999999989900971e-06
2023-11-20 00:00:00+00:00,0.07787899672985077,7.999999979801942e-06,3.099999958067201e-05,0.0005200000014156103,3.999999989900971e-06
2023-11-21 00:00:00+00:00,0.07211899757385254,7.999999979801942e-06,2.9000000722589903e-05,0.0005239999736659229,3.999999989900971e-06
2023-11-22 00:00:00+00:00,0.07578399777412415,7.999999979801942e-06,3.300000025774352e-05,0.0005430000019259751,4.999999873689376e-06
2023-11-23 00:00:00+00:00,0.07620000094175339,7.999999979801942e-06,3.199999991920777e-05,0.0004839999892283231,3.999999989900971e-06
