Date,Euro,Libra Esterlina,Yen Japones,Dolar Canadiense,Dolar Australiano
2020-07-09 00:00:00+01:00,1.1339154243469238,1.2613521814346313,0.009321141988039017,0.7397981882095337,0.6989096999168396
2020-07-10 00:00:00+01:00,1.1287955045700073,1.2605094909667969,0.00932522676885128,0.7363770008087158,0.695894181728363
2020-07-13 00:00:00+01:00,1.1310042142868042,1.2627506256103516,0.00935366190969944,0.7354022860527039,0.6950284838676453
2020-07-14 00:00:00+01:00,1.134549617767334,1.255177617073059,0.009321749210357666,0.7347322702407837,0.6940106749534607
2020-07-15 00:00:00+01:00,1.1410704851150513,1.25692880153656,0.009324443526566029,0.7353265285491943,0.6988999247550964
2020-07-16 00:00:00+01:00,1.1417193412780762,1.2591001987457275,0.009353050030767918,0.7403623461723328,0.7009181976318359
2020-07-17 00:00:00+01:00,1.139211654663086,1.2559500932693481,0.009321575984358788,0.7369794249534607,0.6978002190589905
2020-07-20 00:00:00+01:00,1.1442956924438477,1.2571184635162354,0.009337940253317356,0.736659049987793,0.7004998922348022
2020-07-21 00:00:00+01:00,1.1458691358566284,1.266175389289856,0.009328706189990044,0.7393770217895508,0.7025925517082214
2020-07-22 00:00:00+01:00,1.15340256690979,1.2730745077133179,0.009360491298139095,0.7436160445213318,0.7135599255561829
2020-07-23 00:00:00+01:00,1.1568717956542969,1.2729934453964233,0.00933053344488144,0.745311975479126,0.7140816450119019
2020-07-24 00:00:00+01:00,1.1596084833145142,1.2730745077133179,0.009359966032207012,0.7460570931434631,0.7100104689598083
2020-07-27 00:00:00+01:00,1.1652567386627197,1.2795906066894531,0.009434585459530354,0.7453342080116272,0.7098188996315002
2020-07-28 00:00:00+01:00,1.1769275665283203,1.2889753580093384,0.00950019434094429,0.7496870160102844,0.7159000635147095
2020-07-29 00:00:00+01:00,1.171879529953003,1.292373776435852,0.009514113888144493,0.7474064826965332,0.71602463722229
2020-07-30 00:00:00+01:00,1.1782865524291992,1.298246145248413,0.009520907886326313,0.749512791633606,0.7171697616577148
2020-07-31 00:00:00+01:00,1.1872254610061646,1.311785101890564,0.009552649222314358,0.7455564737319946,0.7203676700592041
2020-08-03 00:00:00+01:00,1.1782310009002686,1.3101695775985718,0.009445903822779655,0.7464246153831482,0.7146890163421631
2020-08-04 00:00:00+01:00,1.1763322353363037,1.3078734874725342,0.009431293234229088,0.7466029524803162,0.7117944359779358
2020-08-05 00:00:00+01:00,1.181544303894043,1.3086093664169312,0.00946844182908535,0.7521172165870667,0.7177102565765381
2020-08-06 00:00:00+01:00,1.187281847000122,1.3126804828643799,0.009473913349211216,0.7538748979568481,0.7199097275733948
2020-08-07 00:00:00+01:00,1.1876484155654907,1.3138015270233154,0.009471400640904903,0.7508409023284912,0.7230997681617737
2020-08-10 00:00:00+01:00,1.1782727241516113,1.3052273988723755,0.009447331540286541,0.747004508972168,0.7157120108604431
2020-08-11 00:00:00+01:00,1.1737778186798096,1.3077194690704346,0.009434674866497517,0.7488393187522888,0.7158001661300659
2020-08-12 00:00:00+01:00,1.1736538410186768,1.3050740957260132,0.009387820027768612,0.7512865662574768,0.7145199775695801
2020-08-13 00:00:00+01:00,1.179380178451538,1.3048017024993896,0.009361367672681808,0.7550817131996155,0.7164863348007202
2020-08-14 00:00:00+01:00,1.1816558837890625,1.3070528507232666,0.009347016923129559,0.7564525604248047,0.7148800492286682
2020-08-17 00:00:00+01:00,1.1852554082870483,1.3107001781463623,0.009384912438690662,0.7545803189277649,0.7192589044570923
2020-08-18 00:00:00+01:00,1.1876484155654907,1.3107877969741821,0.009434406645596027,0.7563266754150391,0.7218131422996521
2020-08-19 00:00:00+01:00,1.1947859525680542,1.325398564338684,0.009503534995019436,0.7603232860565186,0.7257947325706482
2020-08-20 00:00:00+01:00,1.1843500137329102,1.311079978942871,0.009426936507225037,0.7568761706352234,0.7188039422035217
2020-08-21 00:00:00+01:00,1.1873664855957031,1.3220343589782715,0.009463871829211712,0.7591630816459656,0.7206116914749146
2020-08-24 00:00:00+01:00,1.1798018217086792,1.3094146251678467,0.00944492220878601,0.7587311267852783,0.7161374688148499
2020-08-25 00:00:00+01:00,1.1794538497924805,1.307138204574585,0.009434585459530354,0.7565669417381287,0.7168900370597839
2020-08-26 00:00:00+01:00,1.183501958847046,1.3152183294296265,0.009398054331541061,0.7597051858901978,0.7199320793151855
2020-08-27 00:00:00+01:00,1.1842728853225708,1.3219819068908691,0.009446795098483562,0.7611508965492249,0.7245011925697327
2020-08-28 00:00:00+01:00,1.1819632053375244,1.3199577331542969,0.009377608075737953,0.7621021866798401,0.7269898653030396
2020-08-31 00:00:00+01:00,1.1918240785598755,1.3356484174728394,0.009475529193878174,0.7645084261894226,0.7373000383377075
2020-09-01 00:00:00+01:00,1.193901538848877,1.3364516496658325,0.009433606639504433,0.7671653032302856,0.738099992275238
2020-09-02 00:00:00+01:00,1.1923214197158813,1.339943766593933,0.00944322720170021,0.7661073803901672,0.7378494143486023
2020-09-03 00:00:00+01:00,1.184735894203186,1.335131287574768,0.009415486827492714,0.7666007280349731,0.7331109642982483
2020-09-04 00:00:00+01:00,1.1839784383773804,1.3262248039245605,0.009426314383745193,0.7610524296760559,0.725584089756012
2020-09-07 00:00:00+01:00,1.183445930480957,1.3245735168457031,0.009406364522874355,0.764777421951294,0.7282207608222961
2020-09-08 00:00:00+01:00,1.1821727752685547,1.3162224292755127,0.009406895376741886,0.7636036276817322,0.7280998229980469
2020-09-09 00:00:00+01:00,1.177024483680725,1.2968486547470093,0.009436811320483685,0.7553383708000183,0.7209399938583374
2020-09-10 00:00:00+01:00,1.1806375980377197,1.2999167442321777,0.00941344816237688,0.7603117227554321,0.727660059928894
2020-09-11 00:00:00+01:00,1.1824384927749634,1.2808295488357544,0.009421252645552158,0.7581788301467896,0.7262997627258301
2020-09-14 00:00:00+01:00,1.1842728853225708,1.2806557416915894,0.009421075694262981,0.7586562633514404,0.728151798248291
2020-09-15 00:00:00+01:00,1.187000036239624,1.2849671840667725,0.00945939589291811,0.758915364742279,0.7286000847816467
2020-09-16 00:00:00+01:00,1.1844412088394165,1.2884771823883057,0.009489377029240131,0.7579891681671143,0.7296819686889648
2020-09-17 00:00:00+01:00,1.1803449392318726,1.2959998846054077,0.00951818935573101,0.7586389780044556,0.7295500040054321
2020-09-18 00:00:00+01:00,1.1848200559616089,1.2975554466247559,0.009551281109452248,0.760444700717926,0.7313095927238464
2020-09-21 00:00:00+01:00,1.1845533847808838,1.2932761907577515,0.009565990418195724,0.7577364444732666,0.729341447353363
2020-09-22 00:00:00+01:00,1.176800012588501,1.2820513248443604,0.009552010335028172,0.7518796920776367,0.7231180667877197
2020-09-23 00:00:00+01:00,1.1708368062973022,1.2744048833847046,0.009520727209746838,0.7520493268966675,0.717442512512207
2020-09-24 00:00:00+01:00,1.1658544540405273,1.2717468738555908,0.009496315382421017,0.7471886873245239,0.7069001197814941
2020-09-25 00:00:00+01:00,1.1673243045806885,1.2757054567337036,0.009484516456723213,0.7489851117134094,0.7057162523269653
2020-09-28 00:00:00+01:00,1.1635348796844482,1.2766826152801514,0.009472029283642769,0.7474511861801147,0.7041906118392944
2020-09-29 00:00:00+01:00,1.167883276939392,1.2873492240905762,0.009484696201980114,0.7486823201179504,0.7095197439193726
2020-09-30 00:00:00+01:00,1.1742050647735596,1.2866535186767578,0.009463961236178875,0.747171938419342,0.714360237121582
2020-10-01 00:00:00+01:00,1.1726078987121582,1.2917560338974,0.009483077563345432,0.7515801787376404,0.716650664806366
2020-10-02 00:00:00+01:00,1.1744946241378784,1.2886265516281128,0.009474811144173145,0.752785325050354,0.7182875871658325
2020-10-05 00:00:00+01:00,1.1720443964004517,1.2931090593338013,0.009477774612605572,0.7523888349533081,0.7177205085754395
2020-10-06 00:00:00+01:00,1.1792453527450562,1.2992581129074097,0.009460111148655415,0.7543184757232666,0.7193209528923035
2020-10-07 00:00:00+01:00,1.1737639904022217,1.2883278131484985,0.009466111660003662,0.7506775259971619,0.7110099792480469
2020-10-08 00:00:00+01:00,1.176747441291809,1.2917560338974,0.0094370786100626,0.7542729377746582,0.713820219039917
2020-10-09 00:00:00+01:00,1.1767003536224365,1.29404616355896,0.009432360529899597,0.7580294013023376,0.7177998423576355
2020-10-12 00:00:00+01:00,1.181683897972107,1.3031693696975708,0.009466827847063541,0.7616146206855774,0.7224597930908203
2020-10-13 00:00:00+01:00,1.1816140413284302,1.3065747022628784,0.00949316006153822,0.7626311182975769,0.721188485622406
2020-10-14 00:00:00+01:00,1.1742188930511475,1.2935272455215454,0.009481368586421013,0.7609307765960693,0.7164401412010193
2020-10-15 00:00:00+01:00,1.1743981838226318,1.3012362718582153,0.009511218406260014,0.7605372667312622,0.7141479849815369
2020-10-16 00:00:00+01:00,1.1707134246826172,1.2902060747146606,0.0094912676140666,0.7561379671096802,0.7088397741317749
2020-10-19 00:00:00+01:00,1.1715501546859741,1.2927746772766113,0.009485236369073391,0.7587656378746033,0.7095997929573059
2020-10-20 00:00:00+01:00,1.176885962486267,1.2948671579360962,0.009481368586421013,0.7581673860549927,0.7056167125701904
2020-10-21 00:00:00+01:00,1.1829839944839478,1.2954038381576538,0.009480739943683147,0.7621660828590393,0.7049998641014099
2020-10-22 00:00:00+01:00,1.1853959560394287,1.3131976127624512,0.009553288109600544,0.7602712512016296,0.7105603218078613
2020-10-23 00:00:00+01:00,1.1815024614334106,1.307805061340332,0.009530981071293354,0.7612261772155762,0.7126100659370422
2020-10-26 00:00:00+00:00,1.1848480701446533,1.3054660558700562,0.009552649222314358,0.7606182098388672,0.7132006287574768
2020-10-27 00:00:00+00:00,1.1809443235397339,1.301574945449829,0.009539072401821613,0.7572258114814758,0.7117098569869995
2020-10-28 00:00:00+00:00,1.1784114837646484,1.303186297416687,0.009565259329974651,0.7580466866493225,0.7123100757598877
2020-10-29 00:00:00+00:00,1.1748672723770142,1.2989881038665771,0.009586349129676819,0.7512865662574768,0.7055200934410095
2020-10-30 00:00:00+00:00,1.1678695678710938,1.2931926250457764,0.009564435109496117,0.7510157823562622,0.7037599682807922
2020-11-02 00:00:00+00:00,1.1642121076583862,1.2926744222640991,0.009562057442963123,0.7480606436729431,0.7008199691772461
2020-11-03 00:00:00+00:00,1.1642799377441406,1.2923903465270996,0.009548818692564964,0.7564010620117188,0.7053698301315308
2020-11-04 00:00:00+00:00,1.176221489906311,1.3121638298034668,0.009565168060362339,0.7632364630699158,0.7196833491325378
2020-11-05 00:00:00+00:00,1.17326819896698,1.2966804504394531,0.009575058706104755,0.7618235349655151,0.7180498242378235
2020-11-06 00:00:00+00:00,1.1817537546157837,1.3139395713806152,0.009652230888605118,0.7644032835960388,0.7262701988220215
2020-11-09 00:00:00+00:00,1.1893010139465332,1.318061351776123,0.009684949181973934,0.7679135203361511,0.7286717891693115
2020-11-10 00:00:00+00:00,1.182732105255127,1.3169677257537842,0.009511399082839489,0.7688109278678894,0.7282000184059143
2020-11-11 00:00:00+00:00,1.1818794012069702,1.3261544704437256,0.009500284679234028,0.7674008011817932,0.7281697988510132
2020-11-12 00:00:00+00:00,1.1780297756195068,1.3224189281463623,0.00948631577193737,0.7658023238182068,0.7284275889396667
2020-11-13 00:00:00+00:00,1.1803393363952637,1.3121638298034668,0.009515653364360332,0.7612667679786682,0.7240185737609863
2020-11-16 00:00:00+00:00,1.1845253705978394,1.3220518827438354,0.009553288109600544,0.7619860172271729,0.729080855846405
2020-11-17 00:00:00+00:00,1.1859441995620728,1.322209119796753,0.009565625339746475,0.7648007869720459,0.7320997714996338
2020-11-18 00:00:00+00:00,1.186366319656372,1.3259083032608032,0.009598678909242153,0.7630675435066223,0.7296000123023987
2020-11-19 00:00:00+00:00,1.1847639083862305,1.325644612312317,0.009625195525586605,0.7642806172370911,0.7301988005638123
2020-11-20 00:00:00+00:00,1.1866477727890015,1.3249244689941406,0.009631591849029064,0.7641929388046265,0.7269100546836853
2020-11-23 00:00:00+00:00,1.1866477727890015,1.3305126428604126,0.009632334113121033,0.764397382736206,0.7317001819610596
2020-11-24 00:00:00+00:00,1.1842728853225708,1.332906723022461,0.00956708937883377,0.7648534178733826,0.7298204302787781
2020-11-25 00:00:00+00:00,1.1900511980056763,1.3363267183303833,0.009568187408149242,0.7694438099861145,0.7366699576377869
2020-11-26 00:00:00+00:00,1.1920002698898315,1.3385447263717651,0.009578543715178967,0.7691124677658081,0.736485481262207
2020-11-27 00:00:00+00:00,1.191599726676941,1.3354523181915283,0.009593063034117222,0.7680255770683289,0.7357999682426453
2020-11-30 00:00:00+00:00,1.1971460580825806,1.333191156387329,0.009607809595763683,0.7702617645263672,0.7400281429290771
2020-12-01 00:00:00+00:00,1.193816065788269,1.3336889743804932,0.009587819688022137,0.7697044014930725,0.7356798052787781
2020-12-02 00:00:00+00:00,1.2074378728866577,1.3422638177871704,0.009586900472640991,0.7732157707214355,0.7380890846252441
2020-12-03 00:00:00+00:00,1.2114603519439697,1.3370771408081055,0.009573225863277912,0.7741615772247314,0.7418001294136047
2020-12-04 00:00:00+00:00,1.2145650386810303,1.345496654510498,0.009631777182221413,0.7773268818855286,0.7438998222351074
2020-12-07 00:00:00+00:00,1.212135910987854,1.3417415618896484,0.009597113355994225,0.7824971675872803,0.7431573867797852
2020-12-08 00:00:00+00:00,1.2113136053085327,1.3357375860214233,0.00961556937545538,0.7811279296875,0.7417599558830261
2020-12-09 00:00:00+00:00,1.2110936641693115,1.3365589380264282,0.009602919220924377,0.7802624702453613,0.7410997152328491
2020-12-10 00:00:00+00:00,1.207875370979309,1.3367018699645996,0.009590301662683487,0.7797635793685913,0.7434999346733093
2020-12-11 00:00:00+00:00,1.2144293785095215,1.3305658102035522,0.009598586708307266,0.7849786281585693,0.7524397969245911
2020-12-14 00:00:00+00:00,1.213340401649475,1.3318239450454712,0.0096210278570652,0.7842767834663391,0.7551102638244629
2020-12-15 00:00:00+00:00,1.214889645576477,1.3330844640731812,0.009614460170269012,0.7836806774139404,0.7539203763008118
2020-12-16 00:00:00+00:00,1.2154301404953003,1.3444474935531616,0.009649342857301235,0.7874263525009155,0.7555609345436096
2020-12-17 00:00:00+00:00,1.2199585437774658,1.3502929210662842,0.009664170444011688,0.7844982743263245,0.7569999694824219
2020-12-18 00:00:00+00:00,1.226271629333496,1.3570178747177124,0.009696406312286854,0.785484254360199,0.7615299224853516
2020-12-21 00:00:00+00:00,1.221612811088562,1.3401951789855957,0.00966585148125887,0.7806035876274109,0.7587425708770752
2020-12-22 00:00:00+00:00,1.2236906290054321,1.3449536561965942,0.009676795452833176,0.7780163288116455,0.7575200796127319
2020-12-23 00:00:00+00:00,1.2186651229858398,1.339943766593933,0.009658663533627987,0.7755966186523438,0.7551700472831726
2020-12-24 00:00:00+00:00,1.2191405296325684,1.3505300283432007,0.00965698342770338,0.7784827947616577,0.7579599022865295
2020-12-25 00:00:00+00:00,1.2184720039367676,1.3552008867263794,0.00964757427573204,0.7783191800117493,0.7606801390647888
2020-12-28 00:00:00+00:00,1.2205095291137695,1.3572388887405396,0.009658756665885448,0.7788404822349548,0.7611914277076721
2020-12-29 00:00:00+00:00,1.2223445177078247,1.3466018438339233,0.009644224308431149,0.7788161635398865,0.758892297744751
2020-12-30 00:00:00+00:00,1.225295066833496,1.3499903678894043,0.00965633150190115,0.7799034714698792,0.7609898447990417
2020-12-31 00:00:00+00:00,1.2299896478652954,1.36306631565094,0.00969734601676464,0.784270703792572,0.7689290642738342
2021-01-01 00:00:00+00:00,1.218026876449585,1.3673007488250732,0.009687482379376888,0.8097231388092041,0.7702973484992981
2021-01-04 00:00:00+00:00,1.2250697612762451,1.3684196472167969,0.009686262346804142,0.7860337495803833,0.7712300419807434
2021-01-05 00:00:00+00:00,1.2251598834991455,1.3571596145629883,0.009696969762444496,0.7824113965034485,0.7670999765396118
2021-01-06 00:00:00+00:00,1.230027437210083,1.3629549741744995,0.009739184752106667,0.788973331451416,0.7766000628471375
2021-01-07 00:00:00+00:00,1.2341108322143555,1.3625277280807495,0.009706475771963596,0.789552628993988,0.781700074672699
2021-01-08 00:00:00+00:00,1.227144479751587,1.3569625616073608,0.009634839370846748,0.7884072065353394,0.7768999934196472
2021-01-11 00:00:00+00:00,1.2186205387115479,1.3516253232955933,0.009606977924704552,0.7854965925216675,0.7716525793075562
2021-01-12 00:00:00+00:00,1.2160701751708984,1.3524113893508911,0.009603564627468586,0.7829995155334473,0.7707497477531433
2021-01-13 00:00:00+00:00,1.2208894491195679,1.3670539855957031,0.009638368152081966,0.7869244813919067,0.7776049971580505
2021-01-14 00:00:00+00:00,1.2162491083145142,1.364926815032959,0.009630478918552399,0.7875193953514099,0.774713397026062
2021-01-15 00:00:00+00:00,1.2151259183883667,1.3683634996414185,0.009631313383579254,0.7906575798988342,0.777580201625824
2021-01-18 00:00:00+00:00,1.2068113088607788,1.357533574104309,0.009623898193240166,0.7834105491638184,0.7688876986503601
2021-01-19 00:00:00+00:00,1.207729458808899,1.3581236600875854,0.009642922319471836,0.784436821937561,0.7686986327171326
2021-01-20 00:00:00+00:00,1.2138868570327759,1.3644241094589233,0.009624917060136795,0.785996675491333,0.7711800932884216
2021-01-21 00:00:00+00:00,1.2115631103515625,1.3668484687805176,0.009656704030930996,0.7920165061950684,0.7755701541900635
2021-01-22 00:00:00+00:00,1.2166293859481812,1.3729474544525146,0.009661275893449783,0.7907201051712036,0.7761022448539734
2021-01-25 00:00:00+00:00,1.216944694519043,1.3688204288482666,0.00963604636490345,0.7859843373298645,0.7715799808502197
2021-01-26 00:00:00+00:00,1.214624047279358,1.3678992986679077,0.009637624956667423,0.7850834727287292,0.7718997597694397
2021-01-27 00:00:00+00:00,1.216299295425415,1.374154806137085,0.009652230888605118,0.7877799868583679,0.7753139734268188
2021-01-28 00:00:00+00:00,1.2105072736740112,1.3669419288635254,0.009602181613445282,0.7802746295928955,0.765099823474884
2021-01-29 00:00:00+00:00,1.2120037078857422,1.3725008964538574,0.009588555432856083,0.7793685793876648,0.7669699192047119
2021-02-01 00:00:00+00:00,1.2123857736587524,1.3697690963745117,0.009552376344799995,0.781115710735321,0.761997640132904
2021-02-02 00:00:00+00:00,1.2068694829940796,1.3678767681121826,0.009534616023302078,0.7784523963928223,0.7634601593017578
2021-02-03 00:00:00+00:00,1.203905463218689,1.3659336566925049,0.009521270170807838,0.7821605205535889,0.760820746421814
2021-02-04 00:00:00+00:00,1.2042388916015625,1.364908218383789,0.009524262510240078,0.7822278141975403,0.7636000514030457
2021-02-05 00:00:00+00:00,1.1966731548309326,1.3676148653030396,0.00947220902889967,0.7798547744750977,0.7603002190589905
2021-02-08 00:00:00+00:00,1.2048773765563965,1.3738716840744019,0.009487666189670563,0.7837973237037659,0.7679199576377869
2021-02-09 00:00:00+00:00,1.2053595781326294,1.374570369720459,0.009504799731075764,0.785071074962616,0.7710998058319092
2021-02-10 00:00:00+00:00,1.2119992971420288,1.3817994594573975,0.009562515653669834,0.7875814437866211,0.7740501165390015
2021-02-11 00:00:00+00:00,1.2121212482452393,1.3832597732543945,0.009558859281241894,0.7876496315002441,0.7725348472595215
2021-02-12 00:00:00+00:00,1.2131506204605103,1.381024718284607,0.009547360241413116,0.7873644232749939,0.7753999829292297
2021-02-15 00:00:00+00:00,1.2122093439102173,1.3871549367904663,0.009518461301922798,0.7881525158882141,0.7764095664024353
2021-02-16 00:00:00+00:00,1.2132196426391602,1.3914785385131836,0.00948883593082428,0.7914146780967712,0.7786197066307068
2021-02-17 00:00:00+00:00,1.2092483043670654,1.388811707496643,0.009424804709851742,0.7868439555168152,0.773790180683136
2021-02-18 00:00:00+00:00,1.2048004865646362,1.3866355419158936,0.009446348994970322,0.7874078154563904,0.7758697867393494
2021-02-19 00:00:00+00:00,1.209189772605896,1.3967455625534058,0.009465035982429981,0.7885875701904297,0.7767997980117798
2021-02-22 00:00:00+00:00,1.2126356363296509,1.403114914894104,0.00947741512209177,0.7937326431274414,0.7888488173484802
2021-02-23 00:00:00+00:00,1.2166796922683716,1.4071228504180908,0.009525260888040066,0.7930842638015747,0.7915400266647339
2021-02-24 00:00:00+00:00,1.215214490890503,1.412030577659607,0.009498209692537785,0.7941171526908875,0.7908827066421509
2021-02-25 00:00:00+00:00,1.2171372175216675,1.4148274660110474,0.009438948705792427,0.799360454082489,0.7977026104927063
2021-02-26 00:00:00+00:00,1.2160420417785645,1.4008152484893799,0.009400351904332638,0.7930276989936829,0.7870000004768372
2021-03-01 00:00:00+00:00,1.208956003189087,1.3972529172897339,0.009389407001435757,0.7876496315002441,0.7752419114112854
2021-03-02 00:00:00+00:00,1.2051095962524414,1.3929517269134521,0.009358827024698257,0.7910453677177429,0.7772001028060913
2021-03-03 00:00:00+00:00,1.208546757698059,1.3954981565475464,0.009366978891193867,0.7914146780967712,0.7825197577476501
2021-03-04 00:00:00+00:00,1.2050660848617554,1.3926994800567627,0.009340731427073479,0.7892223596572876,0.7758102416992188
2021-03-05 00:00:00+00:00,1.1967735290527344,1.3894098997116089,0.009263118728995323,0.7887741923332214,0.7715603113174438
2021-03-08 00:00:00+00:00,1.1925631761550903,1.385367751121521,0.00922347605228424,0.7916465401649475,0.7709101438522339
2021-03-09 00:00:00+00:00,1.185171127319336,1.3823610544204712,0.009179448708891869,0.7900204658508301,0.7656674981117249
2021-03-10 00:00:00+00:00,1.1897906064987183,1.3890432119369507,0.009210053831338882,0.7909452319145203,0.7717835903167725
2021-03-11 00:00:00+00:00,1.1926058530807495,1.3931456804275513,0.009222369641065598,0.7923867702484131,0.773200273513794
2021-03-12 00:00:00+00:00,1.1986095905303955,1.3989927768707275,0.009211920201778412,0.7979954481124878,0.7787615656852722
2021-03-15 00:00:00+00:00,1.1950000524520874,1.3929517269134521,0.009164474904537201,0.8019696474075317,0.7762998938560486
2021-03-16 00:00:00+00:00,1.1925773620605469,1.3899120092391968,0.009163047187030315,0.8015710711479187,0.7750135660171509
2021-03-17 00:00:00+00:00,1.190164566040039,1.3902212381362915,0.009171871468424797,0.8036841154098511,0.77455735206604
2021-03-18 00:00:00+00:00,1.1982792615890503,1.3975849151611328,0.009183495305478573,0.8071025013923645,0.7813000679016113
2021-03-19 00:00:00+00:00,1.1918240785598755,1.3925055265426636,0.00918012298643589,0.8005828261375427,0.7753699421882629
