Date,Bittensor,Near Protocol,Internet Computer,Render,Filecoin
2023-04-21 00:00:00+00:00,53.44196701049805,1.9266170263290405,5.5366530418396,1.636983036994934,5.261168003082275
2023-04-22 00:00:00+00:00,51.09095764160156,1.9470939636230469,5.615320205688477,1.8141440153121948,5.32620096206665
2023-04-23 00:00:00+00:00,47.90712356567383,1.9139859676361084,5.423529148101807,1.7048380374908447,5.272049903869629
2023-04-24 00:00:00+00:00,48.437782287597656,1.8867559432983398,5.377598762512207,1.7754089832305908,5.2544660568237305
2023-04-25 00:00:00+00:00,47.058658599853516,1.9642239809036255,5.486451148986816,2.0220611095428467,5.3503899574279785
2023-04-26 00:00:00+00:00,49.04402160644531,1.8910460472106934,5.310867786407471,2.2941789627075195,5.251022815704346
2023-04-27 00:00:00+00:00,46.987850189208984,1.9239840507507324,5.743410110473633,2.3405110836029053,5.393645763397217
2023-04-28 00:00:00+00:00,48.19647216796875,1.9181129932403564,6.049191951751709,2.372339963912964,5.510738849639893
2023-04-29 00:00:00+00:00,44.58943176269531,1.9385459423065186,6.50356388092041,2.372236967086792,5.578152179718018
2023-04-30 00:00:00+00:00,42.33689880371094,1.9365140199661255,6.432433128356934,2.394505023956299,5.43885612487793
2023-05-01 00:00:00+00:00,41.4132194519043,1.8378130197525024,5.766551971435547,2.207036018371582,5.302195072174072
2023-05-02 00:00:00+00:00,44.34104537963867,1.8368840217590332,5.738173007965088,2.071315050125122,5.2865729331970215
2023-05-03 00:00:00+00:00,47.290565490722656,1.902783989906311,5.92753791809082,2.283315896987915,5.344766139984131
2023-05-04 00:00:00+00:00,43.584598541259766,1.8419129848480225,5.904644966125488,2.2137820720672607,5.264100074768066
2023-05-05 00:00:00+00:00,40.14131164550781,1.8682550191879272,5.947466850280762,2.1873369216918945,5.272160053253174
2023-05-06 00:00:00+00:00,38.907772064208984,1.772405982017517,5.598031044006348,2.0816380977630615,5.061654090881348
2023-05-07 00:00:00+00:00,42.794708251953125,1.739361047744751,5.550878047943115,2.1319570541381836,5.03908109664917
2023-05-08 00:00:00+00:00,40.897274017333984,1.6453410387039185,5.340221881866455,1.8624869585037231,4.541431903839111
2023-05-09 00:00:00+00:00,38.88636016845703,1.6245510578155518,5.287496089935303,1.74434494972229,4.550862789154053
2023-05-10 00:00:00+00:00,39.565120697021484,1.6624629497528076,5.303699970245361,1.8332420587539673,4.606917858123779
2023-05-11 00:00:00+00:00,37.97552490234375,1.5985939502716064,5.012548923492432,1.7128620147705078,4.3593950271606445
2023-05-12 00:00:00+00:00,35.279659271240234,1.6500229835510254,5.227814197540283,1.8111740350723267,4.433818817138672
2023-05-13 00:00:00+00:00,35.266475677490234,1.6605370044708252,5.148834228515625,1.8357340097427368,4.385085105895996
2023-05-14 00:00:00+00:00,35.09756851196289,1.6575119495391846,5.19055700302124,1.827420949935913,4.452134132385254
2023-05-15 00:00:00+00:00,34.08818817138672,1.657973051071167,5.249948024749756,1.8030450344085693,4.461219787597656
2023-05-16 00:00:00+00:00,43.988609313964844,1.6574900150299072,5.2316789627075195,1.9298039674758911,4.423760890960693
2023-05-17 00:00:00+00:00,49.727935791015625,1.7010010480880737,5.375376224517822,2.2940099239349365,4.551493167877197
2023-05-18 00:00:00+00:00,47.91667556762695,1.6568360328674316,5.275160789489746,2.398566961288452,4.460461139678955
2023-05-19 00:00:00+00:00,50.05116653442383,1.6653170585632324,5.313124179840088,2.318871021270752,4.495100021362305
2023-05-20 00:00:00+00:00,53.99098587036133,1.6628559827804565,5.227340221405029,2.3495590686798096,4.511178016662598
2023-05-21 00:00:00+00:00,47.88447570800781,1.6111400127410889,5.05457878112793,2.466883897781372,4.377230167388916
2023-05-22 00:00:00+00:00,48.55054473876953,1.6118390560150146,5.078907012939453,2.4472270011901855,4.413597106933594
2023-05-23 00:00:00+00:00,49.61117172241211,1.6442960500717163,5.040981769561768,2.719489097595215,4.5196380615234375
2023-05-24 00:00:00+00:00,44.18879699707031,1.5735969543457031,4.826261043548584,2.6394848823547363,4.46658992767334
2023-05-25 00:00:00+00:00,46.24640655517578,1.563001036643982,4.8208489418029785,2.703918933868408,4.416922092437744
2023-05-26 00:00:00+00:00,58.66145324707031,1.5797369480133057,4.831204891204834,2.728394031524658,4.44149923324585
2023-05-27 00:00:00+00:00,64.31755065917969,1.635787010192871,4.914856910705566,2.6419060230255127,4.484908103942871
2023-05-28 00:00:00+00:00,62.992618560791016,1.6681950092315674,5.006111145019531,2.7471039295196533,4.6634907722473145
2023-05-29 00:00:00+00:00,66.95975494384766,1.6295959949493408,4.8777689933776855,2.546376943588257,4.638344764709473
2023-05-30 00:00:00+00:00,62.29023361206055,1.6104990243911743,4.835875034332275,2.572489023208618,4.834123134613037
2023-05-31 00:00:00+00:00,58.918983459472656,1.5660029649734497,4.68143892288208,2.527292013168335,4.690744876861572
2023-06-01 00:00:00+00:00,54.542362213134766,1.5466790199279785,4.668962001800537,2.493769884109497,4.69251823425293
2023-06-02 00:00:00+00:00,64.78424835205078,1.6144050359725952,4.81220006942749,2.5705349445343018,4.972111225128174
2023-06-03 00:00:00+00:00,62.12861633300781,1.6170040369033813,4.798830032348633,2.607050895690918,4.853320121765137
2023-06-04 00:00:00+00:00,57.67353820800781,1.6178079843521118,4.79341983795166,2.658813953399658,4.6562299728393555
2023-06-05 00:00:00+00:00,51.250675201416016,1.5018119812011719,4.346604824066162,2.2891550064086914,4.22450590133667
2023-06-06 00:00:00+00:00,54.515655517578125,1.5330610275268555,4.426514148712158,2.4158260822296143,4.396378040313721
2023-06-07 00:00:00+00:00,49.67198944091797,1.4138950109481812,4.192823886871338,2.2210030555725098,4.134322166442871
2023-06-08 00:00:00+00:00,50.94038772583008,1.4142930507659912,4.1772541999816895,2.2742600440979004,4.094632148742676
2023-06-09 00:00:00+00:00,50.9870491027832,1.3872109651565552,4.266223907470703,2.2918999195098877,4.031723976135254
2023-06-10 00:00:00+00:00,45.93760681152344,1.203497052192688,3.6995770931243896,1.9016749858856201,3.4891879558563232
2023-06-11 00:00:00+00:00,50.24458312988281,1.2085059881210327,3.6568729877471924,1.9566110372543335,3.4276649951934814
2023-06-12 00:00:00+00:00,52.92188262939453,1.1989339590072632,3.72442889213562,1.937654972076416,3.529952049255371
2023-06-13 00:00:00+00:00,55.957923889160156,1.198984980583191,3.9624390602111816,1.9267480373382568,3.6537599563598633
2023-06-14 00:00:00+00:00,56.84450149536133,1.1739089488983154,3.790769100189209,1.815284013748169,3.5659430027008057
2023-06-15 00:00:00+00:00,49.38950729370117,1.1951260566711426,3.958786964416504,1.8749489784240723,3.6565489768981934
2023-06-16 00:00:00+00:00,53.87659454345703,1.2129030227661133,3.993664026260376,1.9212980270385742,3.6888539791107178
2023-06-17 00:00:00+00:00,54.391632080078125,1.25803804397583,3.9825599193573,2.0884881019592285,3.705699920654297
2023-06-18 00:00:00+00:00,49.864261627197266,1.2384300231933594,3.957106113433838,1.9735349416732788,3.6776139736175537
2023-06-19 00:00:00+00:00,52.60710525512695,1.2389689683914185,3.947849988937378,2.056631088256836,3.68218994140625
2023-06-20 00:00:00+00:00,53.9134521484375,1.2984939813613892,4.17963981628418,2.0801360607147217,3.7850029468536377
2023-06-21 00:00:00+00:00,58.96847915649414,1.3395359516143799,4.204214096069336,2.2860920429229736,3.9328720569610596
2023-06-22 00:00:00+00:00,51.87344741821289,1.3257770538330078,4.140552997589111,2.1518421173095703,3.9239308834075928
2023-06-23 00:00:00+00:00,52.8079948425293,1.3811700344085693,4.330712795257568,2.169045925140381,4.040273189544678
2023-06-24 00:00:00+00:00,50.883819580078125,1.413666009902954,4.265713214874268,2.047126054763794,3.929054021835327
2023-06-25 00:00:00+00:00,50.284908294677734,1.4007420539855957,4.329483985900879,2.0664799213409424,4.126609802246094
2023-06-26 00:00:00+00:00,47.1944465637207,1.4852370023727417,4.252045154571533,2.039846897125244,3.9594039916992188
2023-06-27 00:00:00+00:00,48.90436553955078,1.4770619869232178,4.331934928894043,2.061997890472412,4.024889945983887
2023-06-28 00:00:00+00:00,49.566436767578125,1.363839030265808,4.0472331047058105,1.9194879531860352,3.767940044403076
2023-06-29 00:00:00+00:00,50.428550720214844,1.3504339456558228,4.0459370613098145,1.9817570447921753,3.8338539600372314
2023-06-30 00:00:00+00:00,50.68519973754883,1.3837649822235107,4.095085144042969,2.0362141132354736,3.9503700733184814
2023-07-01 00:00:00+00:00,47.8996696472168,1.4811700582504272,4.216437816619873,2.058372974395752,4.099691867828369
2023-07-02 00:00:00+00:00,46.75111389160156,1.4681299924850464,4.197686195373535,2.0254058837890625,4.108939170837402
2023-07-03 00:00:00+00:00,46.14827346801758,1.4551440477371216,4.468286037445068,2.1555469036102295,4.7362189292907715
2023-07-04 00:00:00+00:00,46.067138671875,1.3981859683990479,4.350080966949463,2.077418088912964,4.5468010902404785
2023-07-05 00:00:00+00:00,47.59953689575195,1.353384017944336,4.245779991149902,1.9651110172271729,4.603277206420898
2023-07-06 00:00:00+00:00,48.35613250732422,1.3127830028533936,4.062314033508301,1.9183180332183838,4.329304218292236
2023-07-07 00:00:00+00:00,49.22712326049805,1.3314770460128784,4.103853225708008,1.948428988456726,4.402100086212158
2023-07-08 00:00:00+00:00,53.022071838378906,1.3841209411621094,4.052536964416504,1.9452910423278809,4.343326091766357
2023-07-09 00:00:00+00:00,50.24716567993164,1.3266539573669434,4.032832145690918,1.924443006515503,4.336453914642334
2023-07-10 00:00:00+00:00,55.83263397216797,1.3306050300598145,4.078650951385498,1.9094380140304565,4.317637920379639
2023-07-11 00:00:00+00:00,60.9879035949707,1.329224944114685,4.116608142852783,1.9938089847564697,4.292287826538086
2023-07-12 00:00:00+00:00,68.41232299804688,1.3301910161972046,4.12608003616333,1.9368280172348022,4.235037803649902
2023-07-13 00:00:00+00:00,71.8694839477539,1.4674890041351318,4.383271217346191,2.1394529342651367,4.6935038566589355
2023-07-14 00:00:00+00:00,67.71190643310547,1.5039360523223877,4.253267765045166,2.032538890838623,4.43518590927124
2023-07-15 00:00:00+00:00,68.00834655761719,1.4896080493927002,4.205572128295898,2.0250589847564697,4.433478832244873
2023-07-16 00:00:00+00:00,63.94277572631836,1.4438380002975464,4.086441993713379,1.947087049484253,4.353238105773926
2023-07-17 00:00:00+00:00,66.37167358398438,1.500270962715149,4.100738048553467,1.9668760299682617,4.350254058837891
2023-07-18 00:00:00+00:00,69.61894226074219,1.4692569971084595,4.072984218597412,1.8785990476608276,4.275475025177002
2023-07-19 00:00:00+00:00,75.71248626708984,1.468027949333191,4.06426477432251,1.8731980323791504,4.261185169219971
2023-07-20 00:00:00+00:00,70.58798217773438,1.526136040687561,4.044095993041992,1.867885947227478,4.435337066650391
2023-07-21 00:00:00+00:00,80.72903442382812,1.480715036392212,4.064847946166992,1.8851070404052734,4.472188949584961
2023-07-22 00:00:00+00:00,84.36302947998047,1.4418179988861084,4.124111175537109,1.829414963722229,4.447017192840576
2023-07-23 00:00:00+00:00,83.80365753173828,1.4564180374145508,4.212907791137695,1.856289029121399,4.5651960372924805
2023-07-24 00:00:00+00:00,87.0667953491211,1.3804110288619995,4.012115955352783,1.7485079765319824,4.51731014251709
2023-07-25 00:00:00+00:00,86.18035125732422,1.347694993019104,4.018693923950195,1.7718559503555298,4.402018070220947
2023-07-26 00:00:00+00:00,85.90345764160156,1.3659470081329346,4.086227893829346,1.7622790336608887,4.329726219177246
2023-07-27 00:00:00+00:00,82.55677032470703,1.377769947052002,4.22100305557251,1.76664400100708,4.424013137817383
2023-07-28 00:00:00+00:00,80.89923095703125,1.3921910524368286,4.314148902893066,1.8080379962921143,4.4003071784973145
2023-07-29 00:00:00+00:00,80.15570831298828,1.4064079523086548,4.334208965301514,1.8077980279922485,4.419478893280029
2023-07-30 00:00:00+00:00,74.60702514648438,1.3953440189361572,4.27125883102417,1.786167025566101,4.314192771911621
2023-07-31 00:00:00+00:00,68.27294158935547,1.369608998298645,4.210484981536865,1.7502050399780273,4.257393836975098
2023-08-01 00:00:00+00:00,73.50096130371094,1.413375973701477,4.244500160217285,1.7899210453033447,4.278834819793701
2023-08-02 00:00:00+00:00,67.6958236694336,1.398589015007019,4.1379499435424805,1.7627500295639038,4.264708042144775
2023-08-03 00:00:00+00:00,67.27437591552734,1.3594679832458496,4.037618160247803,1.7657209634780884,4.106633186340332
2023-08-04 00:00:00+00:00,64.79389190673828,1.3394919633865356,4.030385971069336,1.7299100160598755,4.089356899261475
2023-08-05 00:00:00+00:00,61.58582305908203,1.3520660400390625,4.014873027801514,1.6180369853973389,4.100356101989746
2023-08-06 00:00:00+00:00,64.40715026855469,1.3373199701309204,4.1175150871276855,1.6253509521484375,4.154808044433594
2023-08-07 00:00:00+00:00,64.60965728759766,1.3378020524978638,4.094807147979736,1.5931509733200073,4.101586818695068
2023-08-08 00:00:00+00:00,65.8545150756836,1.359794020652771,4.108040809631348,1.630005955696106,4.145440101623535
2023-08-09 00:00:00+00:00,68.4563980102539,1.3487390279769897,4.080477237701416,1.6645029783248901,4.14939022064209
2023-08-10 00:00:00+00:00,68.21168518066406,1.334934949874878,4.0246148109436035,1.6862269639968872,4.134815216064453
2023-08-11 00:00:00+00:00,65.33158111572266,1.3321640491485596,4.029015064239502,1.6781539916992188,4.10679817199707
2023-08-12 00:00:00+00:00,65.09048461914062,1.3431040048599243,4.046745777130127,1.6725519895553589,4.124847888946533
2023-08-13 00:00:00+00:00,64.43135070800781,1.3401999473571777,4.031182765960693,1.6540249586105347,4.094109058380127
2023-08-14 00:00:00+00:00,62.97573471069336,1.3357939720153809,4.054346084594727,1.7180759906768799,4.074738025665283
2023-08-15 00:00:00+00:00,63.800392150878906,1.2802499532699585,3.8285839557647705,1.625148057937622,3.8497281074523926
2023-08-16 00:00:00+00:00,60.70552444458008,1.2086509466171265,3.698923110961914,1.5692780017852783,3.7261130809783936
2023-08-17 00:00:00+00:00,59.614009857177734,1.121256947517395,3.411881923675537,1.4417929649353027,3.4436519145965576
2023-08-18 00:00:00+00:00,64.39552307128906,1.142529010772705,3.5047800540924072,1.4213199615478516,3.499875068664551
2023-08-19 00:00:00+00:00,64.14543151855469,1.1639130115509033,3.557404041290283,1.4184459447860718,3.5657100677490234
2023-08-20 00:00:00+00:00,62.34817886352539,1.1695640087127686,3.5843799114227295,1.4317560195922852,3.564516067504883
2023-08-21 00:00:00+00:00,63.575904846191406,1.1318600177764893,3.4903318881988525,1.3871170282363892,3.416287899017334
2023-08-22 00:00:00+00:00,61.347965240478516,1.1686129570007324,3.4237000942230225,1.3873369693756104,3.3934059143066406
2023-08-23 00:00:00+00:00,60.817649841308594,1.2089300155639648,3.6012320518493652,1.4524860382080078,3.448777914047241
2023-08-24 00:00:00+00:00,59.90507507324219,1.194301962852478,3.600696086883545,1.463122010231018,3.2969799041748047
2023-08-25 00:00:00+00:00,60.85096740722656,1.1897079944610596,3.510114908218384,1.4739619493484497,3.235245943069458
2023-08-26 00:00:00+00:00,59.98090744018555,1.191527009010315,3.5514650344848633,1.4233789443969727,3.2607429027557373
2023-08-27 00:00:00+00:00,60.80581283569336,1.1773960590362549,3.4882490634918213,1.4131790399551392,3.311906099319458
2023-08-28 00:00:00+00:00,59.56838607788086,1.1937179565429688,3.486217975616455,1.4015690088272095,3.3885750770568848
2023-08-29 00:00:00+00:00,61.099178314208984,1.226222038269043,3.6488029956817627,1.4782439470291138,3.4966928958892822
2023-08-30 00:00:00+00:00,55.98493957519531,1.2033740282058716,3.4914090633392334,1.4471570253372192,3.4157910346984863
2023-08-31 00:00:00+00:00,55.473995208740234,1.154860019683838,3.3410160541534424,1.3727790117263794,3.213697910308838
2023-09-01 00:00:00+00:00,50.36408233642578,1.1281490325927734,3.2382569313049316,1.3407659530639648,3.1711719036102295
2023-09-02 00:00:00+00:00,50.547210693359375,1.1207820177078247,3.2568509578704834,1.3386939764022827,3.1869919300079346
2023-09-03 00:00:00+00:00,55.20595932006836,1.1257729530334473,3.255831003189087,1.3588420152664185,3.166429042816162
2023-09-04 00:00:00+00:00,57.65742111206055,1.1269370317459106,3.2647080421447754,1.3514809608459473,3.1730480194091797
2023-09-05 00:00:00+00:00,53.21984100341797,1.1275709867477417,3.293617010116577,1.3599029779434204,3.238671064376831
2023-09-06 00:00:00+00:00,50.0274772644043,1.1300230026245117,3.3650460243225098,1.397568941116333,3.2458701133728027
2023-09-07 00:00:00+00:00,52.23427200317383,1.1520359516143799,3.363210916519165,1.4821449518203735,3.2609589099884033
2023-09-08 00:00:00+00:00,52.45888137817383,1.1511859893798828,3.2957000732421875,1.455778956413269,3.2258880138397217
2023-09-09 00:00:00+00:00,50.9041862487793,1.1664559841156006,3.2655320167541504,1.4970099925994873,3.241507053375244
2023-09-10 00:00:00+00:00,49.76614761352539,1.15059494972229,3.0975100994110107,1.4791009426116943,3.1117570400238037
2023-09-11 00:00:00+00:00,47.33182144165039,1.1021449565887451,2.9580140113830566,1.4535930156707764,3.0250370502471924
2023-09-12 00:00:00+00:00,50.55599594116211,1.069970965385437,2.9335920810699463,1.5026309490203857,3.086988925933838
2023-09-13 00:00:00+00:00,48.888282775878906,1.090155005455017,2.93320894241333,1.5239230394363403,3.17802095413208
2023-09-14 00:00:00+00:00,51.63239288330078,1.107630968093872,2.9218668937683105,1.5341130495071411,3.229940891265869
2023-09-15 00:00:00+00:00,54.18377685546875,1.1292150020599365,2.997623920440674,1.6053359508514404,3.3658409118652344
2023-09-16 00:00:00+00:00,56.414676666259766,1.128972053527832,3.0053319931030273,1.6177610158920288,3.325227975845337
2023-09-17 00:00:00+00:00,54.80007553100586,1.0964560508728027,2.929795980453491,1.5672049522399902,3.337709903717041
2023-09-18 00:00:00+00:00,54.07040023803711,1.1001629829406738,2.986922025680542,1.569964051246643,3.3305420875549316
2023-09-19 00:00:00+00:00,52.6911506652832,1.1208029985427856,3.031589984893799,1.6033049821853638,3.369935989379883
2023-09-20 00:00:00+00:00,52.04408645629883,1.1213150024414062,2.9986350536346436,1.6240700483322144,3.361151933670044
2023-09-21 00:00:00+00:00,51.48516082763672,1.1253279447555542,2.9009060859680176,1.6011569499969482,3.215886116027832
2023-09-22 00:00:00+00:00,51.932647705078125,1.1215360164642334,2.922960042953491,1.6034220457077026,3.2254409790039062
2023-09-23 00:00:00+00:00,53.90843963623047,1.1156330108642578,2.9633541107177734,1.5697640180587769,3.2419240474700928
2023-09-24 00:00:00+00:00,54.18871307373047,1.0946650505065918,2.9197139739990234,1.5513240098953247,3.2097959518432617
2023-09-25 00:00:00+00:00,55.67263412475586,1.1010760068893433,3.000607967376709,1.4882080554962158,3.2107150554656982
2023-09-26 00:00:00+00:00,58.67494583129883,1.0798269510269165,2.95615291595459,1.4876459836959839,3.1698288917541504
2023-09-27 00:00:00+00:00,56.09391403198242,1.0757590532302856,2.9312949180603027,1.4824539422988892,3.2086169719696045
2023-09-28 00:00:00+00:00,56.753482818603516,1.1072850227355957,3.081223964691162,1.5211739540100098,3.3081700801849365
2023-09-29 00:00:00+00:00,55.61326217651367,1.1224939823150635,3.1443910598754883,1.5392659902572632,3.3387451171875
2023-09-30 00:00:00+00:00,55.0455436706543,1.1339869499206543,3.1635899543762207,1.5352139472961426,3.356117010116577
2023-10-01 00:00:00+00:00,54.91689682006836,1.1606210470199585,3.3092079162597656,1.692842960357666,3.4608230590820312
2023-10-02 00:00:00+00:00,52.361549377441406,1.1153990030288696,3.1290159225463867,1.6947970390319824,3.3354690074920654
2023-10-03 00:00:00+00:00,52.87150192260742,1.098713994026184,3.1255240440368652,1.667212963104248,3.3064990043640137
2023-10-04 00:00:00+00:00,52.874717712402344,1.0992239713668823,3.168768882751465,1.7253700494766235,3.3129100799560547
2023-10-05 00:00:00+00:00,51.785926818847656,1.073317050933838,3.0574069023132324,1.7282650470733643,3.2587780952453613
2023-10-06 00:00:00+00:00,52.48891067504883,1.0929850339889526,3.07452392578125,1.8252110481262207,3.3378820419311523
2023-10-07 00:00:00+00:00,51.01155090332031,1.091130018234253,3.092426061630249,1.833117961883545,3.4480528831481934
2023-10-08 00:00:00+00:00,49.02659225463867,1.0936850309371948,3.0943470001220703,1.833662986755371,3.396152973175049
2023-10-09 00:00:00+00:00,49.79704284667969,1.0407309532165527,2.9227190017700195,1.7622230052947998,3.2298951148986816
2023-10-10 00:00:00+00:00,50.39060974121094,1.0434279441833496,2.9725279808044434,1.7948379516601562,3.1953680515289307
2023-10-11 00:00:00+00:00,49.05962371826172,1.0278129577636719,2.933485984802246,1.7939749956130981,3.175595998764038
2023-10-12 00:00:00+00:00,48.64225769042969,1.011749029159546,2.930649995803833,1.722836971282959,3.2092199325561523
2023-10-13 00:00:00+00:00,49.02947998046875,1.00832200050354,3.058505058288574,1.7477929592132568,3.2075109481811523
2023-10-14 00:00:00+00:00,48.49457550048828,1.011152982711792,3.1033830642700195,1.7381500005722046,3.2141270637512207
2023-10-15 00:00:00+00:00,48.26795959472656,1.0255210399627686,3.147516965866089,1.7300310134887695,3.2232398986816406
2023-10-16 00:00:00+00:00,47.77483367919922,1.0345180034637451,3.1673200130462646,1.838636040687561,3.2547008991241455
2023-10-17 00:00:00+00:00,48.88097381591797,1.0089080333709717,3.069045066833496,1.8705990314483643,3.210638999938965
2023-10-18 00:00:00+00:00,48.07353591918945,0.9996700286865234,3.0602970123291016,1.929656982421875,3.175412893295288
2023-10-19 00:00:00+00:00,46.519859313964844,0.9867100119590759,3.00136399269104,1.9267810583114624,3.1939079761505127
2023-10-20 00:00:00+00:00,49.65278244018555,1.0055710077285767,3.127073049545288,1.9601819515228271,3.2149250507354736
2023-10-21 00:00:00+00:00,50.53707504272461,1.040179967880249,3.2202470302581787,1.9792710542678833,3.342365026473999
2023-10-22 00:00:00+00:00,51.51988220214844,1.0536129474639893,3.2309720516204834,1.9596129655838013,3.4172849655151367
2023-10-23 00:00:00+00:00,51.462684631347656,1.0974030494689941,3.515613079071045,2.0877621173858643,3.8543639183044434
2023-10-24 00:00:00+00:00,66.90304565429688,1.1353490352630615,3.5938448905944824,2.0393900871276855,3.8346669673919678
2023-10-25 00:00:00+00:00,71.02039337158203,1.1415339708328247,3.5696940422058105,2.074044942855835,3.769481897354126
2023-10-26 00:00:00+00:00,69.4705581665039,1.191964030265808,3.543915033340454,2.1550960540771484,3.7360100746154785
