Date,Bitcoin,Ethereum,XRP,Binance,Solana
2020-08-23 00:00:00+00:00,11664.84765625,391.3844909667969,0.28538599610328674,21.87084197998047,3.3224310874938965
2020-08-24 00:00:00+00:00,11774.595703125,408.1441955566406,0.28921499848365784,22.605852127075195,3.3449859619140625
2020-08-25 00:00:00+00:00,11366.134765625,384.00103759765625,0.2779270112514496,21.475366592407227,3.264849901199341
2020-08-26 00:00:00+00:00,11488.36328125,386.46612548828125,0.2774910032749176,22.277305603027344,3.5583748817443848
2020-08-27 00:00:00+00:00,11323.3974609375,382.63262939453125,0.26451098918914795,23.080753326416016,3.4450600147247314
2020-08-28 00:00:00+00:00,11542.5,395.8746643066406,0.2720459997653961,23.133811950683594,4.011393070220947
2020-08-29 00:00:00+00:00,11506.865234375,399.9214782714844,0.27449700236320496,23.011272430419922,3.968808889389038
2020-08-30 00:00:00+00:00,11711.505859375,428.3957214355469,0.28303399682044983,23.644914627075195,4.4358229637146
2020-08-31 00:00:00+00:00,11680.8203125,435.0797424316406,0.28176599740982056,23.193050384521484,4.782045841217041
2020-09-01 00:00:00+00:00,11970.478515625,477.0519104003906,0.2956959903240204,24.82209587097168,4.344515800476074
2020-09-02 00:00:00+00:00,11414.0341796875,440.0404968261719,0.27646100521087646,24.69036293029785,4.1644721031188965
2020-09-03 00:00:00+00:00,10245.296875,385.67193603515625,0.24658000469207764,20.61988639831543,3.5273399353027344
2020-09-04 00:00:00+00:00,10511.8134765625,388.24114990234375,0.25588300824165344,21.056106567382812,3.5457940101623535
2020-09-05 00:00:00+00:00,10169.5673828125,335.26007080078125,0.2376919984817505,19.47876739501953,2.5979158878326416
2020-09-06 00:00:00+00:00,10280.3515625,353.3622741699219,0.24073100090026855,23.190662384033203,3.086042881011963
2020-09-07 00:00:00+00:00,10369.5634765625,352.6734924316406,0.24217399954795837,22.393306732177734,2.928528070449829
2020-09-08 00:00:00+00:00,10131.5166015625,337.60211181640625,0.23675300180912018,23.190248489379883,2.4689769744873047
2020-09-09 00:00:00+00:00,10242.34765625,351.1100158691406,0.2396090030670166,24.530290603637695,3.636378049850464
2020-09-10 00:00:00+00:00,10363.138671875,368.1018981933594,0.2435300052165985,24.55988883972168,3.469836950302124
2020-09-11 00:00:00+00:00,10400.9150390625,374.6955871582031,0.24329200387001038,25.451414108276367,3.4274280071258545
2020-09-12 00:00:00+00:00,10442.1708984375,387.18310546875,0.24781399965286255,28.529848098754883,3.332659959793091
2020-09-13 00:00:00+00:00,10323.755859375,365.57000732421875,0.24180099368095398,31.058629989624023,3.2258388996124268
2020-09-14 00:00:00+00:00,10680.837890625,377.26885986328125,0.2463269978761673,31.17864227294922,3.2691330909729004
2020-09-15 00:00:00+00:00,10796.951171875,364.8392028808594,0.2438499927520752,27.202390670776367,2.9391210079193115
2020-09-16 00:00:00+00:00,10974.9052734375,365.8122863769531,0.24784700572490692,27.9645938873291,2.5453989505767822
2020-09-17 00:00:00+00:00,10948.990234375,389.01922607421875,0.25219398736953735,26.99312973022461,2.891874074935913
2020-09-18 00:00:00+00:00,10944.5859375,384.3645324707031,0.2507070004940033,27.39948081970215,3.1079399585723877
2020-09-19 00:00:00+00:00,11094.3466796875,385.54437255859375,0.2517159879207611,27.25111198425293,3.028891086578369
2020-09-20 00:00:00+00:00,10938.271484375,371.0528259277344,0.24674299359321594,26.392133712768555,2.8709030151367188
2020-09-21 00:00:00+00:00,10462.259765625,341.78607177734375,0.232137992978096,23.267879486083984,2.7825090885162354
2020-09-22 00:00:00+00:00,10538.4599609375,344.503173828125,0.23341700434684753,24.100740432739258,2.9155189990997314
2020-09-23 00:00:00+00:00,10246.1865234375,321.1163024902344,0.22122099995613098,22.856977462768555,2.836756944656372
2020-09-24 00:00:00+00:00,10760.06640625,349.3555908203125,0.23290500044822693,24.61382484436035,3.1327149868011475
2020-09-25 00:00:00+00:00,10692.716796875,352.1832580566406,0.24192200601100922,24.663387298583984,3.1886119842529297
2020-09-26 00:00:00+00:00,10750.7236328125,355.48809814453125,0.24216000735759735,26.221181869506836,3.1347029209136963
2020-09-27 00:00:00+00:00,10775.26953125,357.4385070800781,0.2427549958229065,26.199216842651367,3.152946949005127
2020-09-28 00:00:00+00:00,10709.65234375,355.159423828125,0.2418619990348816,26.97960662841797,2.9566779136657715
2020-09-29 00:00:00+00:00,10844.640625,359.75738525390625,0.24317699670791626,28.842979431152344,2.9464330673217773
2020-09-30 00:00:00+00:00,10784.4912109375,359.9378662109375,0.241784006357193,29.290876388549805,2.897876024246216
2020-10-01 00:00:00+00:00,10619.4521484375,353.2059020996094,0.2382490038871765,27.43197250366211,2.861027956008911
2020-10-02 00:00:00+00:00,10575.974609375,346.2389221191406,0.23411700129508972,27.285680770874023,2.6260828971862793
2020-10-03 00:00:00+00:00,10549.3291015625,346.5220947265625,0.2329380065202713,28.20231056213379,2.5473029613494873
2020-10-04 00:00:00+00:00,10669.5830078125,352.5790100097656,0.2476850003004074,28.9438533782959,2.5159950256347656
2020-10-05 00:00:00+00:00,10793.33984375,353.956787109375,0.2508159875869751,28.659103393554688,2.657644033432007
2020-10-06 00:00:00+00:00,10604.40625,340.81585693359375,0.2453410029411316,27.714527130126953,2.1762499809265137
2020-10-07 00:00:00+00:00,10668.96875,341.80865478515625,0.248539000749588,27.704835891723633,2.2917959690093994
2020-10-08 00:00:00+00:00,10915.685546875,350.7661437988281,0.2514539957046509,27.705310821533203,2.365220069885254
2020-10-09 00:00:00+00:00,11064.4580078125,365.5904846191406,0.25349101424217224,28.445030212402344,2.5398590564727783
2020-10-10 00:00:00+00:00,11296.361328125,370.96759033203125,0.25429001450538635,28.31248664855957,2.406090021133423
2020-10-11 00:00:00+00:00,11384.181640625,375.1420593261719,0.25571900606155396,28.555580139160156,2.4265780448913574
2020-10-12 00:00:00+00:00,11555.36328125,387.73126220703125,0.2564460039138794,30.71468162536621,2.5870718955993652
2020-10-13 00:00:00+00:00,11425.8994140625,381.1907653808594,0.2563230097293854,30.706745147705078,2.404910087585449
2020-10-14 00:00:00+00:00,11429.5068359375,379.4840393066406,0.2494480013847351,30.912118911743164,2.3146350383758545
2020-10-15 00:00:00+00:00,11495.349609375,377.44183349609375,0.24593999981880188,31.29586410522461,2.2664361000061035
2020-10-16 00:00:00+00:00,11322.123046875,366.22900390625,0.24044300615787506,29.99489974975586,2.149385929107666
2020-10-17 00:00:00+00:00,11358.1015625,368.8559265136719,0.24093100428581238,30.24823570251465,2.201843023300171
2020-10-18 00:00:00+00:00,11483.359375,378.21368408203125,0.24222500622272491,30.659523010253906,2.2142670154571533
2020-10-19 00:00:00+00:00,11742.037109375,379.93560791015625,0.24596400558948517,29.925067901611328,2.058079957962036
2020-10-20 00:00:00+00:00,11916.3349609375,369.13690185546875,0.24357299506664276,28.803443908691406,1.8886719942092896
2020-10-21 00:00:00+00:00,12823.689453125,392.1899719238281,0.2516149878501892,29.772354125976562,1.8903779983520508
2020-10-22 00:00:00+00:00,12965.8916015625,413.7729797363281,0.25680699944496155,30.658191680908203,1.9556529521942139
2020-10-23 00:00:00+00:00,12931.5390625,409.7666931152344,0.2548789978027344,30.633960723876953,1.960034966468811
2020-10-24 00:00:00+00:00,13108.0625,412.4576110839844,0.2564310133457184,30.588821411132812,1.9118280410766602
2020-10-25 00:00:00+00:00,13031.173828125,406.2177734375,0.25321298837661743,30.107540130615234,1.7874590158462524
2020-10-26 00:00:00+00:00,13075.248046875,393.8883056640625,0.2486879974603653,31.154560089111328,1.6854660511016846
2020-10-27 00:00:00+00:00,13654.21875,403.9970397949219,0.2528989911079407,31.638721466064453,1.7102320194244385
2020-10-28 00:00:00+00:00,13271.28515625,388.6507568359375,0.24586500227451324,30.363506317138672,1.4900530576705933
2020-10-29 00:00:00+00:00,13437.8828125,386.7301025390625,0.24229499697685242,29.842477798461914,1.4289360046386719
2020-10-30 00:00:00+00:00,13546.5224609375,382.8199768066406,0.23918400704860687,28.508411407470703,1.4413360357284546
2020-10-31 00:00:00+00:00,13780.9951171875,386.59033203125,0.23974399268627167,28.431215286254883,1.5406999588012695
2020-11-01 00:00:00+00:00,13737.109375,396.3581848144531,0.23979699611663818,28.461565017700195,1.5998400449752808
2020-11-02 00:00:00+00:00,13550.4892578125,383.15673828125,0.23542100191116333,27.883930206298828,1.474071979522705
2020-11-03 00:00:00+00:00,13950.30078125,387.6021728515625,0.23950999975204468,26.8570499420166,1.4122339487075806
2020-11-04 00:00:00+00:00,14133.70703125,402.1419982910156,0.2377929985523224,26.931514739990234,1.3922549486160278
2020-11-05 00:00:00+00:00,15579.8486328125,414.0673522949219,0.2457759976387024,27.675859451293945,1.4052180051803589
2020-11-06 00:00:00+00:00,15565.880859375,454.71929931640625,0.25844499468803406,29.01799964904785,1.9137400388717651
2020-11-07 00:00:00+00:00,14833.75390625,435.713134765625,0.24958199262619019,27.738094329833984,2.031964063644409
2020-11-08 00:00:00+00:00,15479.5673828125,453.5547790527344,0.2539390027523041,28.305116653442383,2.1565980911254883
2020-11-09 00:00:00+00:00,15332.3154296875,444.1630554199219,0.25074800848960876,28.018020629882812,2.0286519527435303
2020-11-10 00:00:00+00:00,15290.90234375,449.67962646484375,0.25391098856925964,28.193342208862305,2.2479870319366455
2020-11-11 00:00:00+00:00,15701.33984375,462.9605407714844,0.2562589943408966,27.956178665161133,2.0021250247955322
2020-11-12 00:00:00+00:00,16276.34375,461.0052795410156,0.25490298867225647,27.61480712890625,1.8991379737854004
2020-11-13 00:00:00+00:00,16317.80859375,474.6264343261719,0.265190988779068,28.182172775268555,2.020792007446289
2020-11-14 00:00:00+00:00,16068.138671875,460.14984130859375,0.268341988325119,27.936201095581055,1.9170160293579102
2020-11-15 00:00:00+00:00,15955.587890625,447.55908203125,0.2696419954299927,27.621030807495117,2.04323410987854
2020-11-16 00:00:00+00:00,16716.111328125,459.9403076171875,0.2855199873447418,28.064109802246094,2.255354881286621
2020-11-17 00:00:00+00:00,17645.40625,480.3600769042969,0.30240800976753235,28.530580520629883,2.202181100845337
2020-11-18 00:00:00+00:00,17804.005859375,479.48406982421875,0.29422199726104736,28.076162338256836,2.1150290966033936
2020-11-19 00:00:00+00:00,17817.08984375,471.63043212890625,0.30376601219177246,28.094104766845703,2.0767691135406494
2020-11-20 00:00:00+00:00,18621.314453125,509.74456787109375,0.32806798815727234,28.891996383666992,2.0953919887542725
2020-11-21 00:00:00+00:00,18642.232421875,549.4866333007812,0.4583440124988556,30.39129066467285,2.382205009460449
2020-11-22 00:00:00+00:00,18370.001953125,558.068115234375,0.44369998574256897,29.925071716308594,2.1448450088500977
2020-11-23 00:00:00+00:00,18364.12109375,608.4540405273438,0.6139799952507019,30.965368270874023,2.276376962661743
2020-11-24 00:00:00+00:00,19107.46484375,603.8977661132812,0.6921030282974243,33.80315017700195,2.2679669857025146
2020-11-25 00:00:00+00:00,18732.12109375,570.6866455078125,0.6354830265045166,31.342960357666016,2.270034074783325
2020-11-26 00:00:00+00:00,17150.623046875,518.8011474609375,0.5330190062522888,28.20491600036621,1.9030369520187378
2020-11-27 00:00:00+00:00,17108.40234375,517.4937133789062,0.5592679977416992,28.475187301635742,1.8579490184783936
2020-11-28 00:00:00+00:00,17717.4140625,538.2297973632812,0.6256219744682312,29.143911361694336,1.8889349699020386
2020-11-29 00:00:00+00:00,18177.484375,575.758056640625,0.6062459945678711,30.117603302001953,1.915155053138733
2020-11-30 00:00:00+00:00,19625.8359375,614.842529296875,0.6643369793891907,31.392786026000977,1.9668910503387451
2020-12-01 00:00:00+00:00,18802.998046875,587.3241577148438,0.6129230260848999,30.10830307006836,1.976307988166809
2020-12-02 00:00:00+00:00,19201.091796875,598.3523559570312,0.6298930048942566,30.297361373901367,2.115401029586792
2020-12-03 00:00:00+00:00,19445.3984375,616.708740234375,0.6314830183982849,30.704429626464844,2.1003708839416504
2020-12-04 00:00:00+00:00,18699.765625,569.3541870117188,0.5572620034217834,29.072208404541016,1.8559529781341553
2020-12-05 00:00:00+00:00,19154.23046875,596.595458984375,0.5844209790229797,29.729488372802734,1.9787739515304565
2020-12-06 00:00:00+00:00,19345.12109375,601.9089965820312,0.6198509931564331,29.540803909301758,1.8542490005493164
2020-12-07 00:00:00+00:00,19191.630859375,591.8433837890625,0.6089339852333069,29.378135681152344,1.8311729431152344
2020-12-08 00:00:00+00:00,18321.14453125,554.8277587890625,0.5588359832763672,27.636306762695312,1.6653519868850708
2020-12-09 00:00:00+00:00,18553.916015625,573.4791259765625,0.5835899710655212,28.129304885864258,1.6623040437698364
2020-12-10 00:00:00+00:00,18264.9921875,559.6785278320312,0.572953999042511,27.696189880371094,1.5741510391235352
2020-12-11 00:00:00+00:00,18058.904296875,545.79736328125,0.5464829802513123,27.361003875732422,1.4445849657058716
2020-12-12 00:00:00+00:00,18803.65625,568.5673217773438,0.506401002407074,28.164451599121094,1.4909119606018066
2020-12-13 00:00:00+00:00,19142.3828125,589.6632080078125,0.51146399974823,29.10169219970703,1.5654560327529907
2020-12-14 00:00:00+00:00,19246.64453125,586.0111694335938,0.49771198630332947,30.029577255249023,1.5916459560394287
2020-12-15 00:00:00+00:00,19417.076171875,589.3555908203125,0.46970999240875244,29.547283172607422,1.7606710195541382
2020-12-16 00:00:00+00:00,21310.59765625,636.1818237304688,0.5686280131340027,30.49019432067871,1.7835979461669922
2020-12-17 00:00:00+00:00,22805.162109375,642.8689575195312,0.5766770243644714,30.184133529663086,1.6786340475082397
2020-12-18 00:00:00+00:00,23137.9609375,654.8119506835938,0.5842800140380859,30.9383602142334,1.698799967765808
2020-12-19 00:00:00+00:00,23869.83203125,659.2979125976562,0.5791630148887634,33.296356201171875,1.6686509847640991
2020-12-20 00:00:00+00:00,23477.294921875,638.2908325195312,0.5560579895973206,34.16029739379883,1.5635759830474854
2020-12-21 00:00:00+00:00,22803.08203125,609.81787109375,0.5169439911842346,32.269527435302734,1.5419150590896606
2020-12-22 00:00:00+00:00,23783.029296875,634.8541870117188,0.4484480023384094,33.482948303222656,1.4902859926223755
2020-12-23 00:00:00+00:00,23241.345703125,583.714599609375,0.25860199332237244,31.097898483276367,1.2056920528411865
2020-12-24 00:00:00+00:00,23735.94921875,611.607177734375,0.33781901001930237,32.50059127807617,1.3624080419540405
2020-12-25 00:00:00+00:00,24664.791015625,626.4107055664062,0.3180910050868988,33.164974212646484,1.445402979850769
2020-12-26 00:00:00+00:00,26437.037109375,635.8358154296875,0.29471299052238464,33.47713851928711,1.3242379426956177
2020-12-27 00:00:00+00:00,26272.294921875,682.642333984375,0.28303900361061096,33.51184844970703,1.3030420541763306
2020-12-28 00:00:00+00:00,27084.80859375,730.3973388671875,0.2479580044746399,35.84455871582031,1.515684962272644
2020-12-29 00:00:00+00:00,27362.4375,731.5201416015625,0.22096200287342072,38.95283126831055,1.6743450164794922
2020-12-30 00:00:00+00:00,28840.953125,751.6189575195312,0.21182799339294434,38.13629913330078,1.5354570150375366
2020-12-31 00:00:00+00:00,29001.720703125,737.8034057617188,0.2198459953069687,37.376033782958984,1.5108979940414429
2021-01-01 00:00:00+00:00,29374.15234375,730.3675537109375,0.23744399845600128,37.90501022338867,1.8420840501785278
2021-01-02 00:00:00+00:00,32127.267578125,774.5349731445312,0.2216549962759018,38.24159240722656,1.7992750406265259
2021-01-03 00:00:00+00:00,32782.0234375,975.5076904296875,0.2258480042219162,41.14897918701172,2.1617519855499268
2021-01-04 00:00:00+00:00,31971.9140625,1040.2330322265625,0.23667700588703156,40.926353454589844,2.4850969314575195
2021-01-05 00:00:00+00:00,33992.4296875,1100.006103515625,0.22675000131130219,41.73460006713867,2.157217025756836
2021-01-06 00:00:00+00:00,36824.36328125,1207.1121826171875,0.2508949935436249,42.16595458984375,1.929216980934143
2021-01-07 00:00:00+00:00,39371.04296875,1225.6781005859375,0.32600200176239014,43.44948959350586,2.3727450370788574
2021-01-08 00:00:00+00:00,40797.609375,1224.1971435546875,0.32322999835014343,42.39531707763672,3.2198870182037354
2021-01-09 00:00:00+00:00,40254.546875,1281.0772705078125,0.32691600918769836,43.93285369873047,3.3853819370269775
2021-01-10 00:00:00+00:00,38356.44140625,1262.2467041015625,0.31833600997924805,42.4484748840332,3.466110944747925
2021-01-11 00:00:00+00:00,35566.65625,1090.1453857421875,0.28890499472618103,38.371360778808594,3.1080899238586426
2021-01-12 00:00:00+00:00,33922.9609375,1043.4345703125,0.2921229898929596,38.111610412597656,3.6133980751037598
2021-01-13 00:00:00+00:00,37316.359375,1130.7393798828125,0.3055799901485443,40.13593292236328,3.513782024383545
2021-01-14 00:00:00+00:00,39187.328125,1218.4530029296875,0.2954379916191101,41.79368209838867,3.2781639099121094
2021-01-15 00:00:00+00:00,36825.3671875,1171.8345947265625,0.28040599822998047,40.91897964477539,3.2501609325408936
2021-01-16 00:00:00+00:00,36178.140625,1233.53759765625,0.2801879942417145,43.17182540893555,3.4470551013946533
2021-01-17 00:00:00+00:00,35791.27734375,1230.1722412109375,0.2773840129375458,45.68461227416992,3.81813907623291
2021-01-18 00:00:00+00:00,36630.07421875,1257.279541015625,0.2847689986228943,45.353172302246094,3.7955150604248047
2021-01-19 00:00:00+00:00,36069.8046875,1377.2958984375,0.2943139970302582,42.7855339050293,3.6418659687042236
2021-01-20 00:00:00+00:00,35547.75,1382.2740478515625,0.2965179979801178,42.60689926147461,3.7235779762268066
2021-01-21 00:00:00+00:00,30825.69921875,1121.5709228515625,0.26894599199295044,38.64583969116211,2.9905359745025635
2021-01-22 00:00:00+00:00,33005.76171875,1236.51220703125,0.27279898524284363,40.85757064819336,3.346229076385498
2021-01-23 00:00:00+00:00,32067.642578125,1230.9906005859375,0.271820992231369,40.81547927856445,3.5041120052337646
2021-01-24 00:00:00+00:00,32289.37890625,1391.609375,0.2735089957714081,41.88160705566406,3.634411096572876
2021-01-25 00:00:00+00:00,32366.392578125,1324.414794921875,0.269089013338089,41.62370300292969,3.6999809741973877
2021-01-26 00:00:00+00:00,32569.849609375,1357.05810546875,0.26882699131965637,41.69473648071289,4.04734992980957
2021-01-27 00:00:00+00:00,30432.546875,1253.1871337890625,0.2519429922103882,40.994876861572266,3.690587043762207
2021-01-28 00:00:00+00:00,33466.09765625,1332.4921875,0.26412200927734375,42.52910614013672,3.8220720291137695
2021-01-29 00:00:00+00:00,34316.38671875,1382.5228271484375,0.2821879982948303,42.85234832763672,3.8346760272979736
2021-01-30 00:00:00+00:00,34269.5234375,1376.115478515625,0.44024398922920227,44.77227783203125,4.224276065826416
2021-01-31 00:00:00+00:00,33114.359375,1314.9862060546875,0.49231401085853577,44.27599334716797,4.264143943786621
2021-02-01 00:00:00+00:00,33537.17578125,1369.04052734375,0.37150898575782776,51.607696533203125,4.611601829528809
2021-02-02 00:00:00+00:00,35510.2890625,1515.1937255859375,0.369269996881485,51.05640411376953,5.267508029937744
2021-02-03 00:00:00+00:00,37472.08984375,1660.9095458984375,0.3934899866580963,52.242637634277344,5.71599006652832
2021-02-04 00:00:00+00:00,36926.06640625,1594.7626953125,0.44644901156425476,55.92512512207031,6.426064968109131
2021-02-05 00:00:00+00:00,38144.30859375,1718.65087890625,0.45004698634147644,67.84556579589844,6.681719779968262
2021-02-06 00:00:00+00:00,39266.01171875,1677.8468017578125,0.43909600377082825,72.73359680175781,6.110806941986084
2021-02-07 00:00:00+00:00,38903.44140625,1614.227783203125,0.41795799136161804,68.59052276611328,6.700462818145752
2021-02-08 00:00:00+00:00,46196.46484375,1746.6168212890625,0.44770199060440063,79.83154296875,7.8832502365112305
2021-02-09 00:00:00+00:00,46481.10546875,1768.0350341796875,0.47199100255966187,107.89927673339844,7.816792964935303
2021-02-10 00:00:00+00:00,44918.18359375,1744.243408203125,0.503445029258728,129.73715209960938,9.072214126586914
2021-02-11 00:00:00+00:00,47909.33203125,1783.7979736328125,0.5247870087623596,124.43425750732422,9.215352058410645
2021-02-12 00:00:00+00:00,47504.8515625,1843.5325927734375,0.6085919737815857,136.94839477539062,9.2470121383667
2021-02-13 00:00:00+00:00,47105.515625,1814.10986328125,0.6289960145950317,133.4526824951172,8.732455253601074
2021-02-14 00:00:00+00:00,48717.2890625,1805.0841064453125,0.5941929817199707,136.426513671875,8.738896369934082
2021-02-15 00:00:00+00:00,47945.05859375,1779.791015625,0.5489150285720825,129.56788635253906,8.861739158630371
2021-02-16 00:00:00+00:00,49199.87109375,1781.0675048828125,0.5208460092544556,130.05665588378906,8.297866821289062
2021-02-17 00:00:00+00:00,52149.0078125,1848.458251953125,0.5355370044708252,164.67010498046875,8.222577095031738
2021-02-18 00:00:00+00:00,51679.796875,1937.44921875,0.5324329733848572,195.93263244628906,8.980451583862305
